placement,filler_family,target_added_tokens,actual_added_tokens,layer,position_group,value_field,mean,median,std_direction,ci95_low_cluster_bootstrap,ci95_high_cluster_bootstrap,num_directions,num_reciprocal_clusters,bootstrap_seed,bootstrap_resamples
gap,cards,0,0,13,post_subject_including_readout,normalized_recovery,0.0893119888871714,0.1036931818181818,0.09970468658307044,0.04769121560052264,0.1280725749930304,16,8,20260716,2000
gap,cards,0,0,13,readout_token,normalized_recovery,0.003964640547868825,0.01461038961038955,0.05172900922264619,-0.011269147971593636,0.018647347896668515,16,8,20260716,2000
gap,cards,0,0,13,subject_span,normalized_recovery,0.9107791549087916,0.9019886363636364,0.09795293115694513,0.8735988801536786,0.9505743270260083,16,8,20260716,2000
gap,cards,0,0,13,unrelated_pre_subject_control,normalized_recovery,-0.0007209321475625812,0.0,0.009512497472856403,-0.004836956521739125,0.0030508893280632374,16,8,20260716,2000
gap,cards,0,0,14,all_prompt_positions_oracle,normalized_recovery,1.0,1.0,0.0,1.0,1.0,16,8,20260716,2000
gap,cards,0,0,14,identity_control,normalized_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
gap,cards,0,0,14,post_subject_excluding_readout,normalized_recovery,0.08324983375740068,0.07591730558598025,0.05733303878846482,0.05821077487390324,0.11023578937786718,16,8,20260716,2000
gap,cards,0,0,14,post_subject_including_readout,normalized_recovery,0.09293946173271897,0.09545454545454546,0.1026608017124952,0.04982556663396188,0.13277126356596952,16,8,20260716,2000
gap,cards,0,0,14,readout_token,normalized_recovery,0.00021133463865669532,0.0189285714285714,0.05503585816906522,-0.017076297492674804,0.015066828911318605,16,8,20260716,2000
gap,cards,0,0,14,subject_span,normalized_recovery,0.9035039304742642,0.8946467688937568,0.1016344800164188,0.8667495368968817,0.944345806480657,16,8,20260716,2000
gap,cards,0,0,14,unrelated_pre_subject_control,normalized_recovery,0.0004935325105202998,0.0,0.0106054590640704,-0.005322982050750276,0.004936135954036352,16,8,20260716,2000
gap,cards,0,0,15,all_prompt_positions_oracle,normalized_recovery,1.0,1.0,0.0,1.0,1.0,16,8,20260716,2000
gap,cards,0,0,15,identity_control,normalized_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
gap,cards,0,0,15,post_subject_excluding_readout,normalized_recovery,0.08480837485398526,0.0782342657342657,0.0528101510366963,0.059269601412534526,0.1116989926572644,16,8,20260716,2000
gap,cards,0,0,15,post_subject_including_readout,normalized_recovery,0.09912716273190095,0.10113636363636361,0.10105528077788892,0.058652651964769806,0.13666910011942174,16,8,20260716,2000
gap,cards,0,0,15,readout_token,normalized_recovery,0.002083829559049727,0.01495266781411355,0.0568953195811278,-0.01592872178240828,0.017866621500825425,16,8,20260716,2000
gap,cards,0,0,15,subject_span,normalized_recovery,0.9028928369708473,0.8977272727272727,0.10125885532471317,0.8663195452042146,0.9420531200164834,16,8,20260716,2000
gap,cards,0,0,15,unrelated_pre_subject_control,normalized_recovery,-0.001654709872097081,0.0,0.009279620759210313,-0.00588527513586956,0.0026471563905076786,16,8,20260716,2000
gap,cards,0,0,16,all_prompt_positions_oracle,normalized_recovery,1.0,1.0,0.0,1.0,1.0,16,8,20260716,2000
gap,cards,0,0,16,identity_control,normalized_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
gap,cards,0,0,16,post_subject_excluding_readout,normalized_recovery,0.08792109060154746,0.07883522727272725,0.0502180030080665,0.06550213526641228,0.11144313979537597,16,8,20260716,2000
gap,cards,0,0,16,post_subject_including_readout,normalized_recovery,0.0981783136869242,0.096875,0.09776523052945174,0.06344627784282461,0.13105923198723746,16,8,20260716,2000
gap,cards,0,0,16,readout_token,normalized_recovery,0.001774039711216393,0.011705914567360299,0.06314386682852172,-0.019510335220575988,0.017535727767790506,16,8,20260716,2000
gap,cards,0,0,16,subject_span,normalized_recovery,0.9027320619442436,0.903125,0.1007064444180268,0.8677405984574946,0.9405587415302088,16,8,20260716,2000
gap,cards,0,0,16,unrelated_pre_subject_control,normalized_recovery,0.0030872476721702374,0.0,0.012368761460448938,-0.003135013012683848,0.008368426525020274,16,8,20260716,2000
gap,cards,0,0,17,all_prompt_positions_oracle,normalized_recovery,1.0,1.0,0.0,1.0,1.0,16,8,20260716,2000
gap,cards,0,0,17,identity_control,normalized_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
gap,cards,0,0,17,post_subject_excluding_readout,normalized_recovery,0.0952136757338065,0.0819414019715224,0.051444838397904744,0.06959544361888109,0.12411759758941536,16,8,20260716,2000
gap,cards,0,0,17,post_subject_including_readout,normalized_recovery,0.10580155208801585,0.10582386363636359,0.10112206927863482,0.06311392652297883,0.14351750008928996,16,8,20260716,2000
gap,cards,0,0,17,readout_token,normalized_recovery,0.002688672860228643,0.011705914567360299,0.079088996858233,-0.020094036801769903,0.02022026424444245,16,8,20260716,2000
gap,cards,0,0,17,subject_span,normalized_recovery,0.8912984748099051,0.8884943181818181,0.10269278005430735,0.8540314438336349,0.9322863719868221,16,8,20260716,2000
gap,cards,0,0,17,unrelated_pre_subject_control,normalized_recovery,0.0002511782827679625,0.0,0.009911944664722106,-0.00571986607142855,0.004507755887681156,16,8,20260716,2000
gap,cards,0,0,18,all_prompt_positions_oracle,normalized_recovery,1.0,1.0,0.0,1.0,1.0,16,8,20260716,2000
gap,cards,0,0,18,identity_control,normalized_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
gap,cards,0,0,18,post_subject_excluding_readout,normalized_recovery,0.09896968534919112,0.08522727272727271,0.05149179071017505,0.07437082135274442,0.12647673264613937,16,8,20260716,2000
gap,cards,0,0,18,post_subject_including_readout,normalized_recovery,0.11618325971599117,0.1193181818181818,0.1055180728438732,0.07429262699612951,0.15537013254085652,16,8,20260716,2000
gap,cards,0,0,18,readout_token,normalized_recovery,0.0030656315007783247,0.0173877327491785,0.07812951552961014,-0.018203390190484118,0.021162985517291465,16,8,20260716,2000
gap,cards,0,0,18,subject_span,normalized_recovery,0.8835592351080254,0.8884943181818181,0.10307109066315216,0.8471046721515155,0.9205200594409655,16,8,20260716,2000
gap,cards,0,0,18,unrelated_pre_subject_control,normalized_recovery,0.0001600344868048876,0.0,0.01013046596087701,-0.004974896027885146,0.004633809429388646,16,8,20260716,2000
gap,cards,0,0,19,all_prompt_positions_oracle,normalized_recovery,1.0,1.0,0.0,1.0,1.0,16,8,20260716,2000
gap,cards,0,0,19,identity_control,normalized_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
gap,cards,0,0,19,post_subject_excluding_readout,normalized_recovery,0.09672500091088845,0.08304195804195799,0.05157165117598003,0.070993789433131,0.12453031891293284,16,8,20260716,2000
gap,cards,0,0,19,post_subject_including_readout,normalized_recovery,0.12141338115705011,0.125,0.09958628606548077,0.0827717766693225,0.15781572350729497,16,8,20260716,2000
gap,cards,0,0,19,readout_token,normalized_recovery,0.004464546783864806,0.0173877327491785,0.07517424868275947,-0.013340587147227762,0.02047346162689292,16,8,20260716,2000
gap,cards,0,0,19,subject_span,normalized_recovery,0.8836515131877356,0.8884943181818181,0.09936040719061245,0.8494204447865191,0.9207677749830054,16,8,20260716,2000
gap,cards,0,0,19,unrelated_pre_subject_control,normalized_recovery,-0.0024606386607106813,0.0,0.009824344058410473,-0.006392364878769725,0.0018122909698996624,16,8,20260716,2000
gap,cards,0,0,20,all_prompt_positions_oracle,normalized_recovery,1.0,1.0,0.0,1.0,1.0,16,8,20260716,2000
gap,cards,0,0,20,identity_control,normalized_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
gap,cards,0,0,20,post_subject_excluding_readout,normalized_recovery,0.09933465439282865,0.08674749163879594,0.056471679415076644,0.06843638981037077,0.1323469059793732,16,8,20260716,2000
gap,cards,0,0,20,post_subject_including_readout,normalized_recovery,0.12322498135622234,0.125,0.10015587023104049,0.08474606159344923,0.1595778662384752,16,8,20260716,2000
gap,cards,0,0,20,readout_token,normalized_recovery,0.00798977721466588,0.0189285714285714,0.07743274782671514,-0.010246776660839165,0.024587929038287496,16,8,20260716,2000
gap,cards,0,0,20,subject_span,normalized_recovery,0.8745303402017486,0.875,0.1059961680128883,0.8386548556415102,0.9134082063769564,16,8,20260716,2000
gap,cards,0,0,20,unrelated_pre_subject_control,normalized_recovery,0.0011262858559176938,0.0,0.01453962891063092,-0.0068414556458034625,0.007977955929067426,16,8,20260716,2000
gap,cards,0,0,21,all_prompt_positions_oracle,normalized_recovery,1.0,1.0,0.0,1.0,1.0,16,8,20260716,2000
gap,cards,0,0,21,identity_control,normalized_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
gap,cards,0,0,21,post_subject_excluding_readout,normalized_recovery,0.10106115841280681,0.08168642951251645,0.04977236611051201,0.07795552005173266,0.12886314347062158,16,8,20260716,2000
gap,cards,0,0,21,post_subject_including_readout,normalized_recovery,0.1375001093093435,0.1271306818181818,0.1067167717391431,0.10051883756528797,0.17445295665120958,16,8,20260716,2000
gap,cards,0,0,21,readout_token,normalized_recovery,0.017841741148835,0.0227272727272727,0.07656036522157593,0.0010985162117217481,0.03398699176292971,16,8,20260716,2000
gap,cards,0,0,21,subject_span,normalized_recovery,0.8606175310892072,0.8728693181818181,0.1073859559898934,0.8235222919531386,0.8987241421395633,16,8,20260716,2000
gap,cards,0,0,21,unrelated_pre_subject_control,normalized_recovery,-0.0008737172008190875,0.0,0.011543923827210773,-0.004836956521739125,0.002883693866374575,16,8,20260716,2000
gap,cards,0,0,22,all_prompt_positions_oracle,normalized_recovery,1.0,1.0,0.0,1.0,1.0,16,8,20260716,2000
gap,cards,0,0,22,identity_control,normalized_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
gap,cards,0,0,22,post_subject_excluding_readout,normalized_recovery,0.09823677853407503,0.08325098814229245,0.04977089106912584,0.07265128560410825,0.1256710000668434,16,8,20260716,2000
gap,cards,0,0,22,post_subject_including_readout,normalized_recovery,0.14703653280568957,0.1328125,0.09966803045428628,0.11203203216620333,0.1835179996766673,16,8,20260716,2000
gap,cards,0,0,22,readout_token,normalized_recovery,0.029342549897609788,0.03490259740259735,0.08251890332092594,0.011006305741360077,0.04825818702180258,16,8,20260716,2000
gap,cards,0,0,22,subject_span,normalized_recovery,0.8571834711514149,0.8671875,0.10606307670601428,0.8217302692451166,0.8920084160535641,16,8,20260716,2000
gap,cards,0,0,22,unrelated_pre_subject_control,normalized_recovery,0.0016735076517685188,0.0,0.01125518305283161,-0.0007246376811594125,0.004238401996554156,16,8,20260716,2000
gap,cards,0,0,23,all_prompt_positions_oracle,normalized_recovery,1.0,1.0,0.0,1.0,1.0,16,8,20260716,2000
gap,cards,0,0,23,identity_control,normalized_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
gap,cards,0,0,23,post_subject_excluding_readout,normalized_recovery,0.13368859234526384,0.1352173913043478,0.04074409421396349,0.11182807631792338,0.15226703670083766,16,8,20260716,2000
gap,cards,0,0,23,post_subject_including_readout,normalized_recovery,0.2669503238543803,0.25669642857142855,0.12784546965723861,0.2326891890583061,0.2997008222755505,16,8,20260716,2000
gap,cards,0,0,23,readout_token,normalized_recovery,0.10522058220775643,0.1042168674698795,0.12232419950818894,0.08049224954303487,0.13283805641821947,16,8,20260716,2000
gap,cards,0,0,23,subject_span,normalized_recovery,0.7308831741693351,0.7511160714285714,0.13541562491888234,0.6950290055797725,0.768996066840359,16,8,20260716,2000
gap,cards,0,0,23,unrelated_pre_subject_control,normalized_recovery,-0.0008876811594202873,0.0,0.00874938386235072,-0.004293478260869562,0.0021739130434782626,16,8,20260716,2000
gap,cards,0,0,24,all_prompt_positions_oracle,normalized_recovery,1.0,1.0,0.0,1.0,1.0,16,8,20260716,2000
gap,cards,0,0,24,identity_control,normalized_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
gap,cards,0,0,24,post_subject_excluding_readout,normalized_recovery,0.20587939182892362,0.20383522727272724,0.0314568821208103,0.18995157469342247,0.2204220193902701,16,8,20260716,2000
gap,cards,0,0,24,post_subject_including_readout,normalized_recovery,0.5965910432916022,0.6168750000000001,0.14575688261155265,0.5238476382126296,0.6577653966196519,16,8,20260716,2000
gap,cards,0,0,24,readout_token,normalized_recovery,0.3558647752781421,0.36115942028985504,0.15304378408365948,0.2972808957771169,0.4174749450649684,16,8,20260716,2000
gap,cards,0,0,24,subject_span,normalized_recovery,0.40617973201279256,0.383125,0.15129657937305305,0.3414108225334448,0.4791888262326441,16,8,20260716,2000
gap,cards,0,0,24,unrelated_pre_subject_control,normalized_recovery,-0.00021595422240802513,0.0,0.01007261021012242,-0.0036939538043478234,0.0032572115384615374,16,8,20260716,2000
