filler_family,target_added_tokens,actual_added_tokens,layer,position_group,value_field,mean,median,std_direction,ci95_low_cluster_bootstrap,ci95_high_cluster_bootstrap,num_directions,num_reciprocal_clusters,bootstrap_seed,bootstrap_resamples
cards,8,10,24,subject_span,gap_minus_prefix_recovery,-0.0024670717803090755,-0.03173622186780084,0.11767031647809756,-0.07090812342736677,0.07255412428906163,16,8,20260716,2000
cards,8,10,24,unrelated_pre_subject_control,gap_minus_prefix_recovery,-0.004036836919764882,0.0,0.016308508880282683,-0.009611227819631987,0.0018698866647580876,16,8,20260716,2000
cards,8,10,25,all_prompt_positions_oracle,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
cards,8,10,25,filler_block_patch,gap_minus_prefix_recovery,0.025817484535166888,0.0263157894736842,0.015069590540841943,0.019467733026694176,0.031962100893218506,16,8,20260716,2000
cards,8,10,25,identity_control,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
cards,8,10,25,post_subject_excluding_readout,gap_minus_prefix_recovery,0.007852249859982292,0.012985731633272615,0.04033647227347429,-0.020558517677953695,0.028561034769433682,16,8,20260716,2000
cards,8,10,25,post_subject_including_readout,gap_minus_prefix_recovery,-0.006909077686196995,0.0016441376665707885,0.10943844738124776,-0.07547891819352204,0.05577512226293502,16,8,20260716,2000
cards,8,10,25,readout_token,gap_minus_prefix_recovery,-0.019320134058525677,-0.0020114942528736135,0.09212949540250963,-0.07523712900966034,0.03351815215773677,16,8,20260716,2000
cards,8,10,25,subject_span,gap_minus_prefix_recovery,0.0010425827600109641,-0.0012786405905474418,0.10967194576582404,-0.06282282027467241,0.06978695462932819,16,8,20260716,2000
cards,8,10,25,unrelated_pre_subject_control,gap_minus_prefix_recovery,-0.0002575596111861506,0.0,0.015685553688402867,-0.00637198460365617,0.004845824011322504,16,8,20260716,2000
cards,8,10,26,all_prompt_positions_oracle,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
cards,8,10,26,filler_block_patch,gap_minus_prefix_recovery,0.024943465720196338,0.02107690515525055,0.01624175756642104,0.01753326552916093,0.03181907637573306,16,8,20260716,2000
cards,8,10,26,identity_control,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
cards,8,10,26,post_subject_excluding_readout,gap_minus_prefix_recovery,0.005552990680611316,0.015321935198984352,0.05740012708498275,-0.032491333173994434,0.040812164439420186,16,8,20260716,2000
cards,8,10,26,post_subject_including_readout,gap_minus_prefix_recovery,-0.027748448920943435,-0.03653712491611544,0.13001841844133183,-0.10380304519773718,0.054577473678575295,16,8,20260716,2000
cards,8,10,26,readout_token,gap_minus_prefix_recovery,-0.036916373112225384,-0.019647007097544092,0.12233813285497336,-0.10839739925819993,0.03749894005994177,16,8,20260716,2000
cards,8,10,26,subject_span,gap_minus_prefix_recovery,0.02669832779802022,0.04278712491611544,0.1346312614693207,-0.057964119925381315,0.10462826479230755,16,8,20260716,2000
cards,8,10,26,unrelated_pre_subject_control,gap_minus_prefix_recovery,-0.0016879652010681132,0.0,0.016696143807797405,-0.007484179637828837,0.003234600658177883,16,8,20260716,2000
cards,8,10,27,all_prompt_positions_oracle,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
cards,8,10,27,filler_block_patch,gap_minus_prefix_recovery,0.027389242174398046,0.0263157894736842,0.014784857081392835,0.02259945233412997,0.03237160904304972,16,8,20260716,2000
cards,8,10,27,identity_control,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
cards,8,10,27,post_subject_excluding_readout,gap_minus_prefix_recovery,0.0008086416183172643,0.0008692177494801501,0.049145651026463254,-0.03240052999134479,0.03118383198620412,16,8,20260716,2000
cards,8,10,27,post_subject_including_readout,gap_minus_prefix_recovery,-0.028765320725187025,-0.039210114341200475,0.13884408433938442,-0.10951720226948457,0.06263925851871453,16,8,20260716,2000
cards,8,10,27,readout_token,gap_minus_prefix_recovery,-0.03924821804553458,-0.02981249274352718,0.12317289197326402,-0.10977287188097337,0.036761112964804325,16,8,20260716,2000
cards,8,10,27,subject_span,gap_minus_prefix_recovery,0.029399723904489625,0.04271222797430729,0.1401925726508065,-0.06154539802138894,0.11067834533534045,16,8,20260716,2000
cards,8,10,27,unrelated_pre_subject_control,gap_minus_prefix_recovery,-0.0022084909893564566,0.0,0.01998378406069556,-0.007910233763392394,0.004097458994672585,16,8,20260716,2000
cards,8,10,28,all_prompt_positions_oracle,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
cards,8,10,28,filler_block_patch,gap_minus_prefix_recovery,0.027444335307395488,0.02478580171358625,0.020561759271456904,0.018218832010937575,0.03574270803544561,16,8,20260716,2000
cards,8,10,28,identity_control,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
cards,8,10,28,post_subject_excluding_readout,gap_minus_prefix_recovery,0.0024659163170192497,0.011324983115368156,0.051116577547891257,-0.030928130883820282,0.03259047963445393,16,8,20260716,2000
cards,8,10,28,post_subject_including_readout,gap_minus_prefix_recovery,-0.042547472476160565,-0.06154617334392615,0.12855526716953902,-0.11383389503210754,0.040567719413032874,16,8,20260716,2000
cards,8,10,28,readout_token,gap_minus_prefix_recovery,-0.04648200370832199,-0.030906768837803328,0.11627196616996906,-0.1123620424857806,0.021446186137732623,16,8,20260716,2000
cards,8,10,28,subject_span,gap_minus_prefix_recovery,0.03710837367496887,0.05204962051404001,0.13285157832105662,-0.04945935625141711,0.11326852341661213,16,8,20260716,2000
cards,8,10,28,unrelated_pre_subject_control,gap_minus_prefix_recovery,-0.0018168312534730254,0.0,0.014222972289227491,-0.00649023787568215,0.004239295110382986,16,8,20260716,2000
cards,8,10,29,all_prompt_positions_oracle,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
cards,8,10,29,filler_block_patch,gap_minus_prefix_recovery,0.02351349146205184,0.01853990726941545,0.016890247946642973,0.01730038552046272,0.029503960736159927,16,8,20260716,2000
cards,8,10,29,identity_control,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
cards,8,10,29,post_subject_excluding_readout,gap_minus_prefix_recovery,-0.002211304335125572,-0.002195732277401996,0.04836726454470668,-0.03384641325067478,0.02666473388271949,16,8,20260716,2000
cards,8,10,29,post_subject_including_readout,gap_minus_prefix_recovery,-0.04918170008656004,-0.06853970415768162,0.11192644226368184,-0.11052820622775016,0.022083567419800117,16,8,20260716,2000
cards,8,10,29,readout_token,gap_minus_prefix_recovery,-0.050048093996268486,-0.01637931034482762,0.1029239405264512,-0.11143483837311684,0.012056083507994404,16,8,20260716,2000
cards,8,10,29,subject_span,gap_minus_prefix_recovery,0.04304443484141375,0.06853970415768165,0.12400153732444856,-0.03892606490747161,0.11154240954880548,16,8,20260716,2000
cards,8,10,29,unrelated_pre_subject_control,gap_minus_prefix_recovery,0.0024984515621929,0.0,0.012972669837840924,0.0004483730654142623,0.004835663866971435,16,8,20260716,2000
cards,8,10,30,all_prompt_positions_oracle,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
cards,8,10,30,filler_block_patch,gap_minus_prefix_recovery,0.013537938918962024,0.0123456790123456,0.014895741335983835,0.007324538329198392,0.019354272679458343,16,8,20260716,2000
cards,8,10,30,identity_control,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
cards,8,10,30,post_subject_excluding_readout,gap_minus_prefix_recovery,-0.0034216878011140758,0.010964912280701705,0.04248892328937345,-0.034425659329496275,0.01972217229612537,16,8,20260716,2000
cards,8,10,30,post_subject_including_readout,gap_minus_prefix_recovery,-0.048669136676223496,-0.07403513465311212,0.11427661319359214,-0.11040519670205008,0.026297805158220805,16,8,20260716,2000
cards,8,10,30,readout_token,gap_minus_prefix_recovery,-0.054411758543946386,-0.040322629690445866,0.10003646741241577,-0.1105201103255842,0.004003614037943182,16,8,20260716,2000
cards,8,10,30,subject_span,gap_minus_prefix_recovery,0.039962081012856754,0.06086122505598164,0.11639318206505679,-0.0351892821098196,0.10288611137309078,16,8,20260716,2000
cards,8,10,30,unrelated_pre_subject_control,gap_minus_prefix_recovery,-0.0020744860756174628,0.0,0.01468441663267235,-0.007092546133426254,0.0026047569785513005,16,8,20260716,2000
cards,8,10,31,all_prompt_positions_oracle,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
cards,8,10,31,filler_block_patch,gap_minus_prefix_recovery,0.01756712733141199,0.01742424242424235,0.019272641269460166,0.010701382461106365,0.025685093394666698,16,8,20260716,2000
cards,8,10,31,identity_control,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
cards,8,10,31,post_subject_excluding_readout,gap_minus_prefix_recovery,0.008007256612306304,0.0045107975284977495,0.024484951757532677,-0.005018949665925549,0.0212314102224209,16,8,20260716,2000
cards,8,10,31,post_subject_including_readout,gap_minus_prefix_recovery,-0.015897825990378964,-0.032068873856532676,0.09082370838675374,-0.05873499066082544,0.044439308947226815,16,8,20260716,2000
cards,8,10,31,readout_token,gap_minus_prefix_recovery,-0.02914564890140828,-0.04674877818335066,0.09162757508997353,-0.07367990280856616,0.028356847074534255,16,8,20260716,2000
cards,8,10,31,subject_span,gap_minus_prefix_recovery,0.012200175154585904,0.022809614597273403,0.09282007092623597,-0.05026519529178996,0.05958226395280808,16,8,20260716,2000
cards,8,10,31,unrelated_pre_subject_control,gap_minus_prefix_recovery,-0.001161677744701094,0.0,0.013714651731888001,-0.005342861748776537,0.003362991848798411,16,8,20260716,2000
cards,8,10,32,all_prompt_positions_oracle,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
cards,8,10,32,filler_block_patch,gap_minus_prefix_recovery,0.015008746998598207,0.015126124105303949,0.01931229684272617,0.009107930017346675,0.020818093996843083,16,8,20260716,2000
cards,8,10,32,identity_control,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
cards,8,10,32,post_subject_excluding_readout,gap_minus_prefix_recovery,0.012500230733802695,0.016118421052631546,0.027213287757346393,-0.0031184029896321143,0.02844705079554025,16,8,20260716,2000
cards,8,10,32,post_subject_including_readout,gap_minus_prefix_recovery,-0.02964352789179457,-0.03452262484960944,0.04826730665370317,-0.055154584191736036,-0.0048935132451079005,16,8,20260716,2000
cards,8,10,32,readout_token,gap_minus_prefix_recovery,-0.049316011134037725,-0.053604206862633785,0.0477456931702551,-0.06968743252686056,-0.028637849499428523,16,8,20260716,2000
cards,8,10,32,subject_span,gap_minus_prefix_recovery,0.024200737960946236,0.029481311198020055,0.04097089795356502,0.00455361186830968,0.04329788722032095,16,8,20260716,2000
cards,8,10,32,unrelated_pre_subject_control,gap_minus_prefix_recovery,-0.000281104046144944,0.0,0.01775882258872036,-0.006131989239595483,0.006300335336278412,16,8,20260716,2000
cards,8,10,33,all_prompt_positions_oracle,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
cards,8,10,33,filler_block_patch,gap_minus_prefix_recovery,0.01875081171417525,0.0207188160676532,0.01913771798951509,0.010338802993376934,0.028827793760457708,16,8,20260716,2000
cards,8,10,33,identity_control,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
cards,8,10,33,post_subject_excluding_readout,gap_minus_prefix_recovery,0.016568130299462087,0.01988808227465215,0.023350770507020547,0.005714064061863982,0.027766957010974477,16,8,20260716,2000
cards,8,10,33,post_subject_including_readout,gap_minus_prefix_recovery,-0.028367687399439803,-0.02790296126688302,0.030187697346102407,-0.043884834981855594,-0.013407738100517583,16,8,20260716,2000
cards,8,10,33,readout_token,gap_minus_prefix_recovery,-0.046644221584692204,-0.04185134960609582,0.032068836239465326,-0.060009790902195735,-0.033090653871568156,16,8,20260716,2000
cards,8,10,33,subject_span,gap_minus_prefix_recovery,0.014963118114466795,0.022498275182337844,0.03100275008570102,-0.0023854826247092023,0.03146675818395182,16,8,20260716,2000
cards,8,10,33,unrelated_pre_subject_control,gap_minus_prefix_recovery,-0.0025725732185313188,0.0,0.013913590256530568,-0.008061589297923319,0.0026354242373660243,16,8,20260716,2000
cards,8,10,34,all_prompt_positions_oracle,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
cards,8,10,34,filler_block_patch,gap_minus_prefix_recovery,0.01638047466031463,0.0207188160676532,0.019272034131417336,0.00767031190807776,0.025450609574263365,16,8,20260716,2000
cards,8,10,34,identity_control,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
cards,8,10,34,post_subject_excluding_readout,gap_minus_prefix_recovery,0.011538724132907362,0.012877420242816452,0.01613341384044452,0.005115773640669376,0.020752894788209797,16,8,20260716,2000
cards,8,10,34,post_subject_including_readout,gap_minus_prefix_recovery,-0.009208489284546345,-0.006249999999999978,0.012216372397227107,-0.014075983185915788,-0.005019374979140518,16,8,20260716,2000
cards,8,10,34,readout_token,gap_minus_prefix_recovery,-0.02324949683826001,-0.01911878346304574,0.023352668837255824,-0.039710058729994314,-0.01151084087442363,16,8,20260716,2000
cards,8,10,34,subject_span,gap_minus_prefix_recovery,0.002181962440655937,0.0,0.015428789117519576,-0.0038080947591953487,0.009521004056047479,16,8,20260716,2000
cards,8,10,34,unrelated_pre_subject_control,gap_minus_prefix_recovery,-0.004533155596826288,0.0,0.012945849588128354,-0.0094246732081072,0.0006305568017292376,16,8,20260716,2000
cards,8,10,35,all_prompt_positions_oracle,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
cards,8,10,35,filler_block_patch,gap_minus_prefix_recovery,-0.003710787175773656,0.0,0.011840629692933327,-0.008874499574329182,0.0013943536659900976,16,8,20260716,2000
cards,8,10,35,identity_control,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
cards,8,10,35,post_subject_excluding_readout,gap_minus_prefix_recovery,-0.003710787175773656,0.0,0.011840629692933327,-0.008874499574329182,0.0013943536659900976,16,8,20260716,2000
cards,8,10,35,post_subject_including_readout,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
cards,8,10,35,readout_token,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
cards,8,10,35,subject_span,gap_minus_prefix_recovery,-0.003710787175773656,0.0,0.011840629692933327,-0.008874499574329182,0.0013943536659900976,16,8,20260716,2000
cards,8,10,35,unrelated_pre_subject_control,gap_minus_prefix_recovery,-0.003710787175773656,0.0,0.011840629692933327,-0.008874499574329182,0.0013943536659900976,16,8,20260716,2000
cards,32,29,0,all_prompt_positions_oracle,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
cards,32,29,0,filler_block_patch,gap_minus_prefix_recovery,-0.005872490883459131,-0.00953847942338985,0.016873827664513837,-0.013129232736799154,0.0014928808826813627,16,8,20260716,2000
cards,32,29,0,identity_control,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
cards,32,29,0,post_subject_excluding_readout,gap_minus_prefix_recovery,-0.007595360218384781,0.0,0.02083076122765849,-0.015346409863008028,-0.0003427221612044423,16,8,20260716,2000
cards,32,29,0,post_subject_including_readout,gap_minus_prefix_recovery,-0.007062586024745656,0.0,0.022353195084431763,-0.02094518716957505,0.0035849139237723363,16,8,20260716,2000
cards,32,29,0,readout_token,gap_minus_prefix_recovery,-0.006693114268733119,-0.00543478260869565,0.015684853979764664,-0.010598526479210635,-0.0028539819221880675,16,8,20260716,2000
cards,32,29,0,subject_span,gap_minus_prefix_recovery,0.0018440100915329619,0.0,0.021746699738573322,-0.007193858544014965,0.010425637280301419,16,8,20260716,2000
cards,32,29,0,unrelated_pre_subject_control,gap_minus_prefix_recovery,-0.0023691317592845623,0.0,0.014363512536215504,-0.006767730926628176,0.0017444821419203191,16,8,20260716,2000
cards,32,29,1,all_prompt_positions_oracle,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
cards,32,29,1,filler_block_patch,gap_minus_prefix_recovery,0.0024915493190151876,0.0,0.01513843616763106,-0.0074306320874720135,0.01117104011125747,16,8,20260716,2000
cards,32,29,1,identity_control,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
cards,32,29,1,post_subject_excluding_readout,gap_minus_prefix_recovery,-0.007196091816359506,0.0,0.01705098748963359,-0.016711315636483978,0.0018599942469869433,16,8,20260716,2000
cards,32,29,1,post_subject_including_readout,gap_minus_prefix_recovery,-0.004586992005719344,0.0,0.019876167228497443,-0.015978143982238183,0.00564156451385645,16,8,20260716,2000
cards,32,29,1,readout_token,gap_minus_prefix_recovery,-0.0035217502750810254,-0.0009157509157509498,0.02170623876739452,-0.010548767976686238,0.0043527344778700305,16,8,20260716,2000
cards,32,29,1,subject_span,gap_minus_prefix_recovery,0.005369266272641983,0.0,0.014255853925781941,-0.0016749132474113276,0.011497660728895513,16,8,20260716,2000
cards,32,29,1,unrelated_pre_subject_control,gap_minus_prefix_recovery,-0.0043348995437380005,0.0,0.014097985175541497,-0.009831875338966069,0.0018870564283044564,16,8,20260716,2000
cards,32,29,2,all_prompt_positions_oracle,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
cards,32,29,2,filler_block_patch,gap_minus_prefix_recovery,-0.0005889193468338249,0.0,0.017822134615195464,-0.009616625452370518,0.007874736171479574,16,8,20260716,2000
cards,32,29,2,identity_control,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
cards,32,29,2,post_subject_excluding_readout,gap_minus_prefix_recovery,0.00044469563592061277,0.0,0.02125459469063231,-0.008766124370359169,0.00990428946581256,16,8,20260716,2000
cards,32,29,2,post_subject_including_readout,gap_minus_prefix_recovery,-0.007156089392509156,0.0,0.015787133304327943,-0.014870375866473653,0.00024219788038331298,16,8,20260716,2000
cards,32,29,2,readout_token,gap_minus_prefix_recovery,-0.0028809702329990004,0.0,0.017015173473120284,-0.010596101191761029,0.0035454607249798065,16,8,20260716,2000
cards,32,29,2,subject_span,gap_minus_prefix_recovery,0.0020613217381135543,0.0,0.01721603194882969,-0.003544906833138407,0.008714027898734267,16,8,20260716,2000
cards,32,29,2,unrelated_pre_subject_control,gap_minus_prefix_recovery,-0.002422706592419838,0.0,0.01696356829702296,-0.008164520184726291,0.004237377926231373,16,8,20260716,2000
cards,32,29,3,all_prompt_positions_oracle,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
cards,32,29,3,filler_block_patch,gap_minus_prefix_recovery,-0.006253746899564531,-0.0018518518518518493,0.012119126932463146,-0.013105912811679292,0.00010144146820907156,16,8,20260716,2000
cards,32,29,3,identity_control,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
cards,32,29,3,post_subject_excluding_readout,gap_minus_prefix_recovery,-0.0013290083125474558,0.0,0.017164337722743214,-0.009028050399443325,0.004940395970559244,16,8,20260716,2000
cards,32,29,3,post_subject_including_readout,gap_minus_prefix_recovery,-0.0030846660692318184,0.0,0.015681157858827805,-0.012388603230641167,0.004996640852004016,16,8,20260716,2000
cards,32,29,3,readout_token,gap_minus_prefix_recovery,-0.00018757055823686794,0.0001322051824431507,0.017787223579113075,-0.006931161027187902,0.006975383315810144,16,8,20260716,2000
cards,32,29,3,subject_span,gap_minus_prefix_recovery,0.008271984854640355,0.005507978334065022,0.02252303237767821,-0.003228496006416732,0.019119701540814656,16,8,20260716,2000
cards,32,29,3,unrelated_pre_subject_control,gap_minus_prefix_recovery,0.0016737309285643253,0.0,0.01577569374880658,-0.0025489696557970958,0.005539214143822569,16,8,20260716,2000
cards,32,29,4,all_prompt_positions_oracle,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
cards,32,29,4,filler_block_patch,gap_minus_prefix_recovery,0.0031096724108834748,0.0001322051824431507,0.015237044181518413,0.0005442952390846256,0.005958863880748468,16,8,20260716,2000
cards,32,29,4,identity_control,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
cards,32,29,4,post_subject_excluding_readout,gap_minus_prefix_recovery,-0.0015149473404310876,0.0,0.023167156781232368,-0.010860393417186651,0.007651897200294518,16,8,20260716,2000
cards,32,29,4,post_subject_including_readout,gap_minus_prefix_recovery,-0.003763604704028737,-0.005566987791138801,0.024216507567329012,-0.011254598537560844,0.003354704034391521,16,8,20260716,2000
cards,32,29,4,readout_token,gap_minus_prefix_recovery,0.0001425183969482437,0.0,0.014277281038957642,-0.006706730769230763,0.007879731614298708,16,8,20260716,2000
cards,32,29,4,subject_span,gap_minus_prefix_recovery,0.005433202483817054,0.0,0.018066190775076804,-0.00248726097392279,0.01405802863316449,16,8,20260716,2000
cards,32,29,4,unrelated_pre_subject_control,gap_minus_prefix_recovery,-0.004806301430379931,0.0,0.015053826723744838,-0.008150922159643982,-0.0013635094427052624,16,8,20260716,2000
cards,32,29,5,all_prompt_positions_oracle,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
cards,32,29,5,filler_block_patch,gap_minus_prefix_recovery,-0.0012065604970080816,0.0,0.015547214115663736,-0.010152395252129406,0.0068848669066723725,16,8,20260716,2000
cards,32,29,5,identity_control,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
cards,32,29,5,post_subject_excluding_readout,gap_minus_prefix_recovery,-0.002629617968990594,0.0,0.029770737452857108,-0.014436100882706082,0.009422438673045336,16,8,20260716,2000
cards,32,29,5,post_subject_including_readout,gap_minus_prefix_recovery,-0.004717585174562906,-0.0018518518518518493,0.027577148339100677,-0.014219734470174933,0.005604041589659344,16,8,20260716,2000
cards,32,29,5,readout_token,gap_minus_prefix_recovery,-0.0015523970378009243,0.0,0.013861607463157583,-0.0070708974304686,0.0062367084911935464,16,8,20260716,2000
cards,32,29,5,subject_span,gap_minus_prefix_recovery,0.0047367004206414695,0.002651600682422539,0.027192986805415244,-0.0045536350223850525,0.013880638511700998,16,8,20260716,2000
cards,32,29,5,unrelated_pre_subject_control,gap_minus_prefix_recovery,-0.0030519937448519876,-0.0035673515981735,0.01294270661568583,-0.007245710784313688,0.0011034125188536842,16,8,20260716,2000
cards,32,29,6,all_prompt_positions_oracle,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
cards,32,29,6,filler_block_patch,gap_minus_prefix_recovery,0.0020209749078048686,0.0,0.014515098646258785,-0.0052199796281534785,0.008805045402749755,16,8,20260716,2000
cards,32,29,6,identity_control,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
cards,32,29,6,post_subject_excluding_readout,gap_minus_prefix_recovery,0.0010442150016456695,0.0005341880341880002,0.03990199278869667,-0.008340885348192736,0.011354267489232711,16,8,20260716,2000
cards,32,29,6,post_subject_including_readout,gap_minus_prefix_recovery,-0.001148369475852255,-0.0013230311220792466,0.036477067493109104,-0.01251042528886002,0.009964094843112815,16,8,20260716,2000
cards,32,29,6,readout_token,gap_minus_prefix_recovery,-0.004844281777880913,0.0,0.016220263761080073,-0.014259540688205456,0.0034284369693156134,16,8,20260716,2000
cards,32,29,6,subject_span,gap_minus_prefix_recovery,0.0009179469444838828,-0.003663003663003539,0.033749656726244144,-0.007181823846287155,0.008228482339269105,16,8,20260716,2000
cards,32,29,6,unrelated_pre_subject_control,gap_minus_prefix_recovery,-0.005328666829077063,-0.00543478260869565,0.01690623286237361,-0.011167200069864045,0.0026996520049746343,16,8,20260716,2000
cards,32,29,7,all_prompt_positions_oracle,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
cards,32,29,7,filler_block_patch,gap_minus_prefix_recovery,0.006767435149269913,0.0,0.014617678793731567,0.002507108238838436,0.010781843137042365,16,8,20260716,2000
cards,32,29,7,identity_control,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
cards,32,29,7,post_subject_excluding_readout,gap_minus_prefix_recovery,-0.00045567598129093697,0.0023656898656898495,0.03269779591954011,-0.006239078805212628,0.006329841046928096,16,8,20260716,2000
cards,32,29,7,post_subject_including_readout,gap_minus_prefix_recovery,-0.00029485597044118066,0.0006610259122157534,0.0365946542827478,-0.00632545323418858,0.008882526886195204,16,8,20260716,2000
cards,32,29,7,readout_token,gap_minus_prefix_recovery,-0.0030895536288681373,0.0,0.016790468142862707,-0.007120295698924726,0.0016280016280016312,16,8,20260716,2000
cards,32,29,7,subject_span,gap_minus_prefix_recovery,-0.0033614270105214103,-0.0018315018315017695,0.039997214334626344,-0.013882381474921521,0.0043736379477472605,16,8,20260716,2000
cards,32,29,7,unrelated_pre_subject_control,gap_minus_prefix_recovery,0.002383635396736513,0.0,0.013450532292371361,-0.0013025303596793658,0.005699087523763107,16,8,20260716,2000
cards,32,29,8,all_prompt_positions_oracle,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
cards,32,29,8,filler_block_patch,gap_minus_prefix_recovery,-0.0013242558751955067,0.0,0.020861246377863563,-0.009360617332892169,0.006759040520492337,16,8,20260716,2000
cards,32,29,8,identity_control,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
cards,32,29,8,post_subject_excluding_readout,gap_minus_prefix_recovery,-0.0002773677779784574,0.008012820512820502,0.05411806907313128,-0.011221291371405793,0.009757840931479035,16,8,20260716,2000
cards,32,29,8,post_subject_including_readout,gap_minus_prefix_recovery,-0.0025887911875042994,0.000638297872340399,0.046529495896594386,-0.012587892614099495,0.006109001429234178,16,8,20260716,2000
cards,32,29,8,readout_token,gap_minus_prefix_recovery,-0.007863563612921357,-0.0035673515981735,0.015872318415451055,-0.013220284044342232,-0.002933059528259648,16,8,20260716,2000
cards,32,29,8,subject_span,gap_minus_prefix_recovery,0.00208038040570821,-0.0007932310946588972,0.060429684953400946,-0.006815312066334174,0.01125892074756616,16,8,20260716,2000
cards,32,29,8,unrelated_pre_subject_control,gap_minus_prefix_recovery,-0.004827328413328838,-0.0015540487880913488,0.01875765919195042,-0.012600525402076311,0.0026928364536298976,16,8,20260716,2000
cards,32,29,9,all_prompt_positions_oracle,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
cards,32,29,9,filler_block_patch,gap_minus_prefix_recovery,-0.004045354974267288,0.0009157509157509498,0.029393966851998486,-0.01781512871491539,0.008647697758423932,16,8,20260716,2000
cards,32,29,9,identity_control,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
cards,32,29,9,post_subject_excluding_readout,gap_minus_prefix_recovery,0.018505824579445086,0.0205662393162393,0.0709766057588839,-0.009788203204389233,0.045444952929033534,16,8,20260716,2000
cards,32,29,9,post_subject_including_readout,gap_minus_prefix_recovery,0.02111696618474598,0.02506061681579585,0.06676509668899143,-0.00538292881459267,0.04698222001122599,16,8,20260716,2000
cards,32,29,9,readout_token,gap_minus_prefix_recovery,-0.004403071150291594,-0.00549450549450545,0.018413350618124998,-0.012328671516281501,0.005267363846385519,16,8,20260716,2000
cards,32,29,9,subject_span,gap_minus_prefix_recovery,-0.020143178445007792,-0.03245837179111988,0.06659822392785443,-0.049108489097906556,0.01226050684960675,16,8,20260716,2000
