placement,filler_family,target_added_tokens,actual_added_tokens,layer,value_field,mean,median,std_direction,ci95_low_cluster_bootstrap,ci95_high_cluster_bootstrap,num_directions,num_reciprocal_clusters,bootstrap_seed,bootstrap_resamples
gap,cards,128,126,30,combined_attention_effect,0.030303880751673548,0.028381642512077285,0.015831494076464663,0.021436819968699124,0.03939477776425965,16,8,20260716,2000
gap,cards,128,126,31,combined_attention_effect,0.14420171154427436,0.0784782608695652,0.12795663545861546,0.07167722837082155,0.2359827940281756,16,8,20260716,2000
gap,cards,128,126,32,combined_attention_effect,0.07492344432578546,0.06571428571428567,0.05159506379558255,0.044670844109150745,0.11206618726626456,16,8,20260716,2000
gap,cards,128,126,33,combined_attention_effect,0.10317110350727487,0.10293148880105393,0.06288672374859525,0.06070235627518044,0.14430621547341274,16,8,20260716,2000
gap,cards,128,126,34,combined_attention_effect,0.36334960744291717,0.3762254901960784,0.09957588755869196,0.2922661221926275,0.42573980653214066,16,8,20260716,2000
gap,cards,128,126,35,combined_attention_effect,0.11838380573691568,0.1147891963109354,0.021864532585642943,0.10407281553197992,0.13220501451310715,16,8,20260716,2000
gap,meadow,0,0,0,combined_attention_effect,-0.0019764904479578427,0.0,0.0036322919268016994,-0.0033988646656785285,-0.0005434782608695692,16,8,20260716,2000
gap,meadow,0,0,1,combined_attention_effect,-0.002854349680434588,-0.002173913043478304,0.006196306439828921,-0.006115378938599893,0.0003046568693476174,16,8,20260716,2000
gap,meadow,0,0,2,combined_attention_effect,-0.0007759029353798376,0.0,0.00605936775297386,-0.003764184185379839,0.0018916745830595925,16,8,20260716,2000
gap,meadow,0,0,3,combined_attention_effect,-0.0013137834192501218,0.0,0.007749669140645854,-0.004703711709486167,0.0017211515280489557,16,8,20260716,2000
gap,meadow,0,0,4,combined_attention_effect,-0.0006373607696596574,0.0,0.007285601045449061,-0.004565217391304338,0.0030866657712867356,16,8,20260716,2000
gap,meadow,0,0,5,combined_attention_effect,-0.0017618966744306402,0.0,0.005788401104775226,-0.003651864567158389,0.00034776138716355906,16,8,20260716,2000
gap,meadow,0,0,6,combined_attention_effect,-0.003432502449995647,-0.005185961236249271,0.008337761093652961,-0.007194424122073577,0.00019563985182617562,16,8,20260716,2000
gap,meadow,0,0,7,combined_attention_effect,-0.000378498142932238,-0.002173913043478304,0.00912417248732132,-0.005461321715153794,0.005873514767812223,16,8,20260716,2000
gap,meadow,0,0,8,combined_attention_effect,-0.0010993202895356374,-6.071532165918825e-18,0.0095564106791595,-0.0068754497491442645,0.004178631699298609,16,8,20260716,2000
gap,meadow,0,0,9,combined_attention_effect,0.0004207264676076201,0.0,0.011454366078086023,-0.005986089544513441,0.005674335671238198,16,8,20260716,2000
gap,meadow,0,0,10,combined_attention_effect,0.004835104378416896,0.00808747412008281,0.017801267211158742,-0.004438234452899778,0.01548975286919856,16,8,20260716,2000
gap,meadow,0,0,11,combined_attention_effect,0.00045814981124494246,1.0408340855860843e-17,0.018118783829171804,-0.009553205603409824,0.009632578299859492,16,8,20260716,2000
gap,meadow,0,0,12,combined_attention_effect,-0.0025952520065930297,0.0,0.009215838319889062,-0.008312761040279153,0.0025929806181246625,16,8,20260716,2000
gap,meadow,0,0,13,combined_attention_effect,6.969869894053022e-05,0.0,0.009173139829601488,-0.004812752453427828,0.00547230467816829,16,8,20260716,2000
gap,meadow,0,0,14,combined_attention_effect,0.002408105538712198,1.734723475976807e-18,0.013983628159141082,-0.005251157027681263,0.010520676880332197,16,8,20260716,2000
gap,meadow,0,0,15,combined_attention_effect,0.0004673768839910228,0.0,0.010448881417007533,-0.005449910856857352,0.006173231699080425,16,8,20260716,2000
gap,meadow,0,0,16,combined_attention_effect,0.001521329383931291,1.0408340855860843e-17,0.009458795992428935,-0.0015504807692307576,0.005105163815464434,16,8,20260716,2000
gap,meadow,0,0,17,combined_attention_effect,-0.008172378176624105,-0.003012048192771075,0.029078657958045595,-0.024415412486064665,0.005032989542160736,16,8,20260716,2000
gap,meadow,0,0,18,combined_attention_effect,0.0006799210187457431,0.0,0.00846299081957001,-0.0032592588712238905,0.004733286131893463,16,8,20260716,2000
gap,meadow,0,0,19,combined_attention_effect,0.0005108990307699551,0.005014822134387321,0.009262304395458124,-0.003605145251035199,0.004137954719646297,16,8,20260716,2000
gap,meadow,0,0,20,combined_attention_effect,-0.0007751623955808966,0.0,0.011315615599444323,-0.00541377080096095,0.00457725862090261,16,8,20260716,2000
gap,meadow,0,0,21,combined_attention_effect,0.007007120313334285,0.005014822134387337,0.012687288068136127,0.0009449575723843942,0.015071853531432304,16,8,20260716,2000
gap,meadow,0,0,22,combined_attention_effect,0.005806159931335897,0.0036231884057971106,0.009225679258713957,0.002190348077533869,0.008741919383266173,16,8,20260716,2000
gap,meadow,0,0,23,combined_attention_effect,0.06011274369905565,0.05389414802065406,0.025780289088036715,0.04467866703915518,0.07527061092779502,16,8,20260716,2000
gap,meadow,0,0,24,combined_attention_effect,0.21054933094763956,0.20500000000000002,0.05960672357217886,0.17364308047483673,0.24865153025795123,16,8,20260716,2000
gap,meadow,0,0,25,combined_attention_effect,-0.0010198512997446404,4.7704895589362195e-18,0.009717667045245269,-0.005848840201120388,0.004088786195388548,16,8,20260716,2000
gap,meadow,0,0,26,combined_attention_effect,0.1696427879472217,0.16605351170568555,0.056979145255118366,0.13169580795710314,0.20621433692978786,16,8,20260716,2000
gap,meadow,0,0,27,combined_attention_effect,0.0689958609746559,0.06534090909090912,0.026826242318882088,0.05279730792346405,0.08600825108994266,16,8,20260716,2000
gap,meadow,0,0,28,combined_attention_effect,0.006126077216256538,0.005244755244755252,0.013298073924256797,-0.001277798462423522,0.014576561401370206,16,8,20260716,2000
gap,meadow,0,0,29,combined_attention_effect,0.036881543276927796,0.0234375,0.03620560106539992,0.016331752559893734,0.06344851649708984,16,8,20260716,2000
gap,meadow,0,0,30,combined_attention_effect,0.05869942874631806,0.05130693581780536,0.04027533298189145,0.0335061016858672,0.08481804173662613,16,8,20260716,2000
gap,meadow,0,0,31,combined_attention_effect,0.0857169395048868,0.09035326086956522,0.02729313062445442,0.06700876130068978,0.10192587721013927,16,8,20260716,2000
gap,meadow,0,0,32,combined_attention_effect,0.002887623020095845,0.0050148221343873246,0.04027418893831077,-0.023145302246440146,0.03148008827110382,16,8,20260716,2000
gap,meadow,0,0,33,combined_attention_effect,0.004118822582984954,0.01214591567852438,0.04073832713138353,-0.025246271512429027,0.02769709321475625,16,8,20260716,2000
gap,meadow,0,0,34,combined_attention_effect,0.10316363936749692,0.10999999999999999,0.03225172278237137,0.08092008073553908,0.1231754933164334,16,8,20260716,2000
gap,meadow,0,0,35,combined_attention_effect,0.10327679224068449,0.10421686746987956,0.022614753106827243,0.09016489347297513,0.11925376399726517,16,8,20260716,2000
gap,meadow,8,8,0,combined_attention_effect,0.0015953840575746582,0.0,0.007263400013046028,-0.0019291807312765987,0.0047549659192215165,16,8,20260716,2000
gap,meadow,8,8,1,combined_attention_effect,0.0029402570153859524,2.5153490401663703e-17,0.008989937428059999,-0.0017515169098373945,0.006695500465267193,16,8,20260716,2000
gap,meadow,8,8,2,combined_attention_effect,-0.0002372523182241525,0.0,0.007260763433821702,-0.004351687538797874,0.003528335834476008,16,8,20260716,2000
gap,meadow,8,8,3,combined_attention_effect,0.0028288273833218017,0.003846153846153825,0.009465227581427258,-0.0003263687136846416,0.005829632834709244,16,8,20260716,2000
gap,meadow,8,8,4,combined_attention_effect,0.003445252318469129,0.0,0.007032681503233719,-0.0001841977382177944,0.007027920481712661,16,8,20260716,2000
gap,meadow,8,8,5,combined_attention_effect,0.002828827383321803,0.0,0.006886650742764505,-0.0003263687136846403,0.00582963283470924,16,8,20260716,2000
gap,meadow,8,8,6,combined_attention_effect,0.0036988144346404945,0.005881948266373144,0.007517743399656551,-0.000376445911212266,0.0063743229453596855,16,8,20260716,2000
gap,meadow,8,8,7,combined_attention_effect,0.0030849392089689204,0.0,0.008164002963486539,-0.0006637524136451358,0.008494346235165613,16,8,20260716,2000
gap,meadow,8,8,8,combined_attention_effect,0.0028077338586397116,0.0,0.0053032689142781106,0.00035302362090000627,0.005012686646662188,16,8,20260716,2000
gap,meadow,8,8,9,combined_attention_effect,0.003502720061105564,0.0,0.00915675648312488,-0.0013420925745271561,0.007628613656778968,16,8,20260716,2000
gap,meadow,8,8,10,combined_attention_effect,0.0013107590162871113,0.0,0.006896456158043252,-0.0023731807167910127,0.004541865916323141,16,8,20260716,2000
gap,meadow,8,8,11,combined_attention_effect,-0.0008744637866285945,0.0,0.008208287291200921,-0.004584082468715066,0.003166438593743004,16,8,20260716,2000
gap,meadow,8,8,12,combined_attention_effect,0.0024943315339377914,2.0383000842727483e-17,0.005739597512879238,0.0007893205296086062,0.004314231588778909,16,8,20260716,2000
gap,meadow,8,8,13,combined_attention_effect,0.0015545703670515887,2.0383000842727483e-17,0.0066278952452098906,-0.001603258852662527,0.005003049312282218,16,8,20260716,2000
gap,meadow,8,8,14,combined_attention_effect,-8.637441946644136e-05,0.0,0.006982162094398488,-0.0019055209835746358,0.0023253242330447672,16,8,20260716,2000
gap,meadow,8,8,15,combined_attention_effect,0.0005119653850641109,0.0,0.005317239873973561,-0.0019072106690777501,0.002993078022426765,16,8,20260716,2000
gap,meadow,8,8,16,combined_attention_effect,0.003117779690357126,0.0027173913043478373,0.0068930989533360545,-0.001113405198943521,0.006728091693257635,16,8,20260716,2000
gap,meadow,8,8,17,combined_attention_effect,0.00173844090945887,-8.673617379884035e-18,0.010500813824768388,-0.0019289147482924114,0.006667800285281029,16,8,20260716,2000
gap,meadow,8,8,18,combined_attention_effect,0.004398467248351107,0.006448734587929911,0.0074570713241501555,0.0006068405196389019,0.008009034895031249,16,8,20260716,2000
gap,meadow,8,8,19,combined_attention_effect,0.0009964591342595044,0.0,0.008388036541855475,-0.0030801825293350236,0.004989065062875874,16,8,20260716,2000
gap,meadow,8,8,20,combined_attention_effect,-0.000993519187107723,0.0,0.008528852617992563,-0.005204961133185367,0.00239745298721608,16,8,20260716,2000
gap,meadow,8,8,21,combined_attention_effect,0.0009171011142456442,0.0,0.007267829094616985,-0.002877267985323664,0.004979855655871493,16,8,20260716,2000
gap,meadow,8,8,22,combined_attention_effect,0.010069584745622171,0.0087015738498789,0.007608050901469508,0.006897140638987146,0.013722577406731608,16,8,20260716,2000
gap,meadow,8,8,23,combined_attention_effect,0.033113655003005615,0.034161490683229795,0.015534668962440797,0.022816789988506794,0.04176574071255504,16,8,20260716,2000
gap,meadow,8,8,24,combined_attention_effect,0.09427104757164072,0.087116252000582,0.03955137221524855,0.0710783382362365,0.1218674941016289,16,8,20260716,2000
gap,meadow,8,8,25,combined_attention_effect,0.0008480996634930266,-8.673617379884035e-18,0.009067433251358717,-0.00420619457158362,0.005004753749056,16,8,20260716,2000
gap,meadow,8,8,26,combined_attention_effect,0.05543078635049881,0.055654925701706076,0.014403089295968355,0.04681952701007509,0.06423225844238505,16,8,20260716,2000
gap,meadow,8,8,27,combined_attention_effect,0.04571435346355615,0.04134773100054678,0.0174901646786606,0.03640759183369919,0.05720530396021738,16,8,20260716,2000
gap,meadow,8,8,28,combined_attention_effect,-0.0016075753341330136,-0.0027173913043477983,0.007796936297544846,-0.004765024346984566,0.0014030029971278132,16,8,20260716,2000
gap,meadow,8,8,29,combined_attention_effect,0.04740449859965066,0.047811788515051856,0.012689360900557724,0.03961028342132121,0.054656928039934737,16,8,20260716,2000
gap,meadow,8,8,30,combined_attention_effect,0.05655491236585399,0.045585019136139944,0.029183852039570846,0.03887012875475924,0.07567631927191552,16,8,20260716,2000
gap,meadow,8,8,31,combined_attention_effect,0.18996725106208603,0.1662456946039036,0.09686492748566614,0.13447463804475576,0.26062012147180474,16,8,20260716,2000
gap,meadow,8,8,32,combined_attention_effect,0.09018194672981975,0.0833524684270953,0.06344017280255976,0.053194228354417984,0.13603627265192575,16,8,20260716,2000
gap,meadow,8,8,33,combined_attention_effect,0.0815944541612387,0.07848101265822782,0.053767222972982344,0.04559696522506706,0.11721899517621909,16,8,20260716,2000
gap,meadow,8,8,34,combined_attention_effect,0.19542991323407624,0.20773848150551588,0.04023282164822612,0.16719108625560658,0.22034686520508054,16,8,20260716,2000
gap,meadow,8,8,35,combined_attention_effect,0.11662824605987218,0.11781888997078865,0.013949757900278009,0.10888710995622615,0.1251370870269768,16,8,20260716,2000
gap,meadow,32,35,0,combined_attention_effect,-0.0029696992952728393,-0.0029761904761905055,0.007668389710090122,-0.006735592939993426,0.0012293809654716837,16,8,20260716,2000
gap,meadow,32,35,1,combined_attention_effect,0.001230654470300545,0.0,0.007274483682069241,-0.002100599590872207,0.004788530346539186,16,8,20260716,2000
gap,meadow,32,35,2,combined_attention_effect,0.0003210845357446044,0.0,0.008393562644573105,-0.003941177379452746,0.00509522163303438,16,8,20260716,2000
gap,meadow,32,35,3,combined_attention_effect,-0.001570445563929556,0.0,0.007363790143846223,-0.004632256737235956,0.001961198523951906,16,8,20260716,2000
gap,meadow,32,35,4,combined_attention_effect,-0.002086128349409461,-0.0029761904761904934,0.008963109595917002,-0.006604802246985764,0.0022082911359539,16,8,20260716,2000
gap,meadow,32,35,5,combined_attention_effect,0.0007425720344141248,0.0,0.006460163048705677,-0.002566281889099733,0.003992505520353303,16,8,20260716,2000
gap,meadow,32,35,6,combined_attention_effect,-0.0035386918539936454,-0.00665266106442575,0.008949600963309295,-0.00797375840237918,0.0009376294155620572,16,8,20260716,2000
gap,meadow,32,35,7,combined_attention_effect,0.00038843991722230773,0.0,0.007849184752659881,-0.0032019075120719776,0.003969629056259586,16,8,20260716,2000
gap,meadow,32,35,8,combined_attention_effect,-4.08696933155673e-05,0.0,0.00834196057116639,-0.005106613563480021,0.005012106344241462,16,8,20260716,2000
gap,meadow,32,35,9,combined_attention_effect,-0.0006619598368957586,0.0,0.006412862181577286,-0.0033331896191312357,0.0021050759013282482,16,8,20260716,2000
gap,meadow,32,35,10,combined_attention_effect,0.0017078375147551285,0.0,0.008000478929232542,-0.00042884180248107135,0.0036284353347219023,16,8,20260716,2000
gap,meadow,32,35,11,combined_attention_effect,-0.0012385228563319853,0.0,0.006793380871306077,-0.004549722174317482,0.0015412129758657443,16,8,20260716,2000
gap,meadow,32,35,12,combined_attention_effect,-0.0029107788576981605,-0.0029761904761903797,0.006989683493792647,-0.006323465720243305,0.0008976084895245335,16,8,20260716,2000
gap,meadow,32,35,13,combined_attention_effect,-0.0010526220941821816,0.0,0.007952187101234368,-0.005005375070372643,0.0025010367454561732,16,8,20260716,2000
gap,meadow,32,35,14,combined_attention_effect,-0.0018133627628551042,0.0,0.008816320445734278,-0.007111046766343347,0.0034837523719164964,16,8,20260716,2000
gap,meadow,32,35,15,combined_attention_effect,-0.00024956307348597583,0.0,0.005418936691148813,-0.0030175264550264436,0.002130625490466175,16,8,20260716,2000
gap,meadow,32,35,16,combined_attention_effect,-0.0017937822735317101,0.0,0.007377511798080433,-0.006031954526213468,0.0015182091056812645,16,8,20260716,2000
gap,meadow,32,35,17,combined_attention_effect,-0.0004628141692282191,0.0,0.01092803608654551,-0.0064622171384427565,0.005484618215054263,16,8,20260716,2000
gap,meadow,32,35,18,combined_attention_effect,-0.0028336350559938356,-3.122502256758253e-17,0.004910669384024967,-0.004416247761817265,-0.0007290552597580247,16,8,20260716,2000
gap,meadow,32,35,19,combined_attention_effect,-0.003873562673696757,-0.00362318840579709,0.01238316601116823,-0.011108972754867318,0.003797535241743954,16,8,20260716,2000
gap,meadow,32,35,20,combined_attention_effect,0.00033265340736333125,0.0,0.012119358696807274,-0.006094934178801781,0.007530506797916731,16,8,20260716,2000
gap,meadow,32,35,21,combined_attention_effect,-0.0015858961589566441,-0.0029761904761905064,0.008625452102879247,-0.006283182391213202,0.004068965376184328,16,8,20260716,2000
gap,meadow,32,35,22,combined_attention_effect,0.0015271307490538819,0.00297619047619053,0.01341128023693346,-0.006158282276291077,0.009495925065615637,16,8,20260716,2000
gap,meadow,32,35,23,combined_attention_effect,0.036864274863717864,0.03881800674049107,0.014093449348061626,0.027438294789398913,0.04559982608154392,16,8,20260716,2000
gap,meadow,32,35,24,combined_attention_effect,0.11370459746170963,0.12225636523266019,0.03835564530253514,0.08593055328675361,0.13634881586881992,16,8,20260716,2000
gap,meadow,32,35,25,combined_attention_effect,-0.0038097547415840392,-0.006599378881987444,0.00845163961629076,-0.008731617647058744,0.0009519926258141343,16,8,20260716,2000
gap,meadow,32,35,26,combined_attention_effect,0.04093697963256152,0.04761904761904758,0.0202434819291455,0.027173340205859802,0.05290995529084704,16,8,20260716,2000
gap,meadow,32,35,27,combined_attention_effect,0.03881354397507361,0.0396925403225806,0.009752893095485738,0.03197490610462867,0.044430993283440336,16,8,20260716,2000
gap,meadow,32,35,28,combined_attention_effect,0.0006770296896614369,0.0,0.008991763333658568,-0.00445673766087782,0.0061695875006588545,16,8,20260716,2000
gap,meadow,32,35,29,combined_attention_effect,0.036973690411820706,0.029586834733893515,0.018757863407170845,0.025643881045009406,0.049552184450720814,16,8,20260716,2000
gap,meadow,32,35,30,combined_attention_effect,0.0409645984746416,0.030505952380952432,0.028276236149508884,0.02453148980769035,0.0606632137743324,16,8,20260716,2000
gap,meadow,32,35,31,combined_attention_effect,0.14500297652341093,0.125,0.09476889021481519,0.08696879243576802,0.2111731071504689,16,8,20260716,2000
gap,meadow,32,35,32,combined_attention_effect,0.055046251927180635,0.04619758351101634,0.04261244594746902,0.029378058968152477,0.08402112735215053,16,8,20260716,2000
gap,meadow,32,35,33,combined_attention_effect,0.07701899501201875,0.07160364145658259,0.0511218152456002,0.04295073180035404,0.11103320640195896,16,8,20260716,2000
gap,meadow,32,35,34,combined_attention_effect,0.25705536262399326,0.23412298387096775,0.09210241930381399,0.19625742760709952,0.31942719029164246,16,8,20260716,2000
gap,meadow,32,35,35,combined_attention_effect,0.1247613978810975,0.11594202898550726,0.027995340395560436,0.108799140351342,0.1451250198096173,16,8,20260716,2000
gap,meadow,64,69,0,combined_attention_effect,0.0028416645978958568,0.0,0.005517986568388383,-0.00011528326745718041,0.006305643216338266,16,8,20260716,2000
gap,meadow,64,69,1,combined_attention_effect,0.0019444581165673808,6.938893903907228e-18,0.007721546279858351,-0.0024475536176716533,0.0056711078407603215,16,8,20260716,2000
gap,meadow,64,69,2,combined_attention_effect,0.0051202303650298465,0.007933533233383288,0.008622550202961592,-0.00022477543956062485,0.010131620324912318,16,8,20260716,2000
gap,meadow,64,69,3,combined_attention_effect,0.005115385166570514,2.211772431870429e-17,0.010144502724760926,0.0008211336336336467,0.009727328303904275,16,8,20260716,2000
gap,meadow,64,69,4,combined_attention_effect,0.003652172324281582,1.691355389077387e-17,0.00763167285478028,-0.0004908271775570588,0.007566583320893662,16,8,20260716,2000
gap,meadow,64,69,5,combined_attention_effect,0.0008915743021346493,-1.734723475976807e-18,0.007801419048699341,-0.0028286637931034327,0.0043873152709359604,16,8,20260716,2000
gap,meadow,64,69,6,combined_attention_effect,0.006282750787061128,0.006340579710144928,0.014436130864899388,0.0006200974681578285,0.011921885359385351,16,8,20260716,2000
gap,meadow,64,69,7,combined_attention_effect,0.00440689676130549,0.005434782608695663,0.011021493026990209,-0.0006669978221116584,0.009585300630427463,16,8,20260716,2000
gap,meadow,64,69,8,combined_attention_effect,0.0034996100927978673,0.0,0.008727547195609529,0.0005195472892776421,0.0062627136525246025,16,8,20260716,2000
gap,meadow,64,69,9,combined_attention_effect,0.004005489627327145,0.004464285714285698,0.01135271376092939,-0.0022488642563370576,0.009106737268911052,16,8,20260716,2000
gap,meadow,64,69,10,combined_attention_effect,0.001013523608866564,0.0,0.010524676742238823,-0.004493354056873072,0.00646454813887698,16,8,20260716,2000
gap,meadow,64,69,11,combined_attention_effect,0.006502279012703482,0.0,0.01262254438079109,-0.0002575154814659956,0.012848104188352007,16,8,20260716,2000
gap,meadow,64,69,12,combined_attention_effect,0.005359853573637301,0.0054347826086956486,0.011339568950546695,-0.0011963924328054606,0.01182998513823333,16,8,20260716,2000
gap,meadow,64,69,13,combined_attention_effect,0.0023387014555492835,0.0,0.00863798295580942,-0.0024874313299924717,0.007355953508297249,16,8,20260716,2000
gap,meadow,64,69,14,combined_attention_effect,0.004498215921801007,6.938893903907228e-18,0.008419204823805874,0.00033967391304348736,0.008777298478736824,16,8,20260716,2000
gap,meadow,64,69,15,combined_attention_effect,0.002722304635020153,0.0,0.010876985958320451,-0.002800324675324657,0.00814106758004924,16,8,20260716,2000
gap,meadow,64,69,16,combined_attention_effect,0.007655107050721741,0.0086206896551724,0.011815971778108919,0.0010228284295352268,0.014562885138632416,16,8,20260716,2000
gap,meadow,64,69,17,combined_attention_effect,0.0039780351091492396,0.0,0.010863727666335272,-0.0005103563782232157,0.009697302369686847,16,8,20260716,2000
gap,meadow,64,69,18,combined_attention_effect,0.0028784706334603286,-6.938893903907228e-18,0.010681304278603825,-0.001760301849041666,0.007436441897253486,16,8,20260716,2000
gap,meadow,64,69,19,combined_attention_effect,-0.0024926391674658216,-0.0027173913043478702,0.007659210280116307,-0.006309353461290197,0.0026147900500763147,16,8,20260716,2000
gap,meadow,64,69,20,combined_attention_effect,0.0028468816342457734,0.0,0.00942566421658602,-0.0006757849824256015,0.006808036757510293,16,8,20260716,2000
gap,meadow,64,69,21,combined_attention_effect,0.003873619009605705,0.0,0.01085757584890489,-0.0016574074857872265,0.0113917128977421,16,8,20260716,2000
gap,meadow,64,69,22,combined_attention_effect,0.010196831994526891,0.009090909090909097,0.013823479360187208,0.002352136598060519,0.01864754239894793,16,8,20260716,2000
gap,meadow,64,69,23,combined_attention_effect,0.035779965190455246,0.038452088452088425,0.017432367106158784,0.024296301028930798,0.04576711311510903,16,8,20260716,2000
gap,meadow,64,69,24,combined_attention_effect,0.11389085725433175,0.12771739130434775,0.046668677810639374,0.08419487299515058,0.14402141849562664,16,8,20260716,2000
gap,meadow,64,69,25,combined_attention_effect,-0.0011601703517464313,-1.734723475976807e-18,0.00984079184140853,-0.005520466118292195,0.0027818362193362204,16,8,20260716,2000
gap,meadow,64,69,26,combined_attention_effect,0.036833376018861365,0.03623188405797101,0.010947659862614496,0.030136788582663252,0.0434721416124269,16,8,20260716,2000
gap,meadow,64,69,27,combined_attention_effect,0.04546507915604614,0.042997542997542965,0.016503009542783553,0.03576850967815638,0.05660588232669376,16,8,20260716,2000
gap,meadow,64,69,28,combined_attention_effect,0.0006033286299403258,0.0,0.012448696096070161,-0.0064329240925708134,0.007756489907797039,16,8,20260716,2000
gap,meadow,64,69,29,combined_attention_effect,0.029888572823941046,0.027475845410627968,0.014102019390175455,0.023571979399700283,0.035864476816852155,16,8,20260716,2000
gap,meadow,64,69,30,combined_attention_effect,0.04286713442448073,0.034486166007905134,0.02481517943289979,0.028527967505549007,0.058943351356617345,16,8,20260716,2000
gap,meadow,64,69,31,combined_attention_effect,0.143186753005086,0.1233108108108108,0.09124976888942422,0.09072486815156003,0.2101436426313294,16,8,20260716,2000
gap,meadow,64,69,32,combined_attention_effect,0.061086591485649745,0.051224387806096915,0.0536151713933524,0.03130864877881014,0.10001267094541257,16,8,20260716,2000
gap,meadow,64,69,33,combined_attention_effect,0.08410659918812091,0.08207614942528735,0.05390278841392219,0.04739302775478045,0.12038754957403054,16,8,20260716,2000
gap,meadow,64,69,34,combined_attention_effect,0.2807412590495658,0.27294685990338163,0.07953380069625232,0.22843797003689711,0.33323190487586807,16,8,20260716,2000
gap,meadow,64,69,35,combined_attention_effect,0.12638758014741897,0.1239811912225705,0.04152798373859723,0.10097860490412261,0.15448518059752478,16,8,20260716,2000
gap,meadow,128,125,0,combined_attention_effect,0.0005803294102166268,0.0,0.0070842971135172015,-0.003229603455754782,0.004544595616024179,16,8,20260716,2000
gap,meadow,128,125,1,combined_attention_effect,0.0006719361620482978,0.0,0.0069106305197177385,-0.0026040113379694743,0.00449907822440714,16,8,20260716,2000
gap,meadow,128,125,2,combined_attention_effect,-0.0013941115147371864,0.0,0.0074793872196922745,-0.004397988565870322,0.0019024849697403883,16,8,20260716,2000
gap,meadow,128,125,3,combined_attention_effect,-0.00033594123268036714,0.0,0.006197218065663011,-0.0020529741997133482,0.0017170329670329507,16,8,20260716,2000
gap,meadow,128,125,4,combined_attention_effect,-7.675885713953064e-05,0.0,0.005270039125885254,-0.0027335298716877738,0.0025564230409323946,16,8,20260716,2000
gap,meadow,128,125,5,combined_attention_effect,-0.0023432173594205435,0.0,0.0058920159776513215,-0.00449445937912504,-0.00026802465826856504,16,8,20260716,2000
gap,meadow,128,125,6,combined_attention_effect,0.00013957210970321366,0.0,0.006778005253875398,-0.0035076781852496014,0.0041415829714701625,16,8,20260716,2000
gap,meadow,128,125,7,combined_attention_effect,0.0006497336788077238,3.729655473350135e-17,0.006545316702513823,-0.0014377149178529415,0.0026711053496767754,16,8,20260716,2000
gap,meadow,128,125,8,combined_attention_effect,0.000558468292062771,0.0,0.006602690172110238,-0.001295869786143497,0.002969663742690031,16,8,20260716,2000
gap,meadow,128,125,9,combined_attention_effect,0.0007353696392413444,0.0,0.007086951429324115,-0.0019434732250140697,0.003145582520288783,16,8,20260716,2000
gap,meadow,128,125,10,combined_attention_effect,-0.0004228010571995515,0.0,0.006778522969238209,-0.0029896481964151052,0.002089511018082462,16,8,20260716,2000
gap,meadow,128,125,11,combined_attention_effect,-0.001071417536987451,-3.7730235602495554e-17,0.009540321885274905,-0.005470624965116922,0.004095059076262066,16,8,20260716,2000
gap,meadow,128,125,12,combined_attention_effect,-0.0013110305076011117,0.0,0.008778056842772646,-0.005997682335370279,0.002974780569261974,16,8,20260716,2000
gap,meadow,128,125,13,combined_attention_effect,-0.0031006655540592723,0.0,0.006605648940662881,-0.0064740317597023166,0.00035853413552928835,16,8,20260716,2000
gap,meadow,128,125,14,combined_attention_effect,4.617057524460358e-05,0.0,0.005564472889984312,-0.0019542054631263802,0.0021474233564198445,16,8,20260716,2000
gap,meadow,128,125,15,combined_attention_effect,0.0005589517328044649,0.0,0.005642244122570173,-0.002261817739840096,0.003323966487162184,16,8,20260716,2000
gap,meadow,128,125,16,combined_attention_effect,0.00012219408876812794,0.0,0.006637651788120613,-0.001845216157555251,0.0021980724299317756,16,8,20260716,2000
gap,meadow,128,125,17,combined_attention_effect,0.0024406327016851396,5.637851296924623e-18,0.004849296322671737,-0.00045419493276525083,0.0051721226768218975,16,8,20260716,2000
gap,meadow,128,125,18,combined_attention_effect,0.00015228073831883405,0.0,0.005102092204211584,-0.0022038006185176036,0.0025549439494473854,16,8,20260716,2000
gap,meadow,128,125,19,combined_attention_effect,-0.0016143389462897478,0.0,0.005754538691638226,-0.003995925942436222,0.0005569410791450182,16,8,20260716,2000
gap,meadow,128,125,20,combined_attention_effect,-0.0013489520680790572,0.0,0.007697322713825021,-0.0050140713164429215,0.002560763992258128,16,8,20260716,2000
gap,meadow,128,125,21,combined_attention_effect,0.004834375714747216,0.0030487804878049202,0.007709496165937824,0.0010730773240605878,0.009860493385101731,16,8,20260716,2000
gap,meadow,128,125,22,combined_attention_effect,0.001700411643470004,3.903127820947816e-17,0.008973196402050562,-0.0035486984316881616,0.006512323725683894,16,8,20260716,2000
gap,meadow,128,125,23,combined_attention_effect,0.022978968319187887,0.020128824476650545,0.012667428486214688,0.015716375737148604,0.031118454303506727,16,8,20260716,2000
gap,meadow,128,125,24,combined_attention_effect,0.0740006717923117,0.06557572861920691,0.03178807968322488,0.05515196586682465,0.09714781072541416,16,8,20260716,2000
gap,meadow,128,125,25,combined_attention_effect,-0.011134454199300816,-0.01053682342502213,0.00945441002743434,-0.017226074338407216,-0.006014995276210424,16,8,20260716,2000
gap,meadow,128,125,26,combined_attention_effect,0.032976471456312016,0.02777777777777777,0.011587768776123117,0.026440536901599535,0.040727171060456376,16,8,20260716,2000
