pair_id,layer,intervention,observed,previous,absolute_delta
scientist_Einstein_into_Darwin,0,previous_direct_P10_curve,0.0,0.0,0.0
scientist_Einstein_into_Darwin,1,previous_direct_P10_curve,0.0,0.0,0.0
scientist_Einstein_into_Darwin,2,previous_direct_P10_curve,-0.009615384615384616,0.0,0.009615384615384616
scientist_Einstein_into_Darwin,3,previous_direct_P10_curve,0.0,0.0,0.0
scientist_Einstein_into_Darwin,4,previous_direct_P10_curve,-0.009615384615384616,0.0,0.009615384615384616
scientist_Einstein_into_Darwin,5,previous_direct_P10_curve,0.0,0.009615384615384616,0.009615384615384616
scientist_Einstein_into_Darwin,6,previous_direct_P10_curve,-0.009615384615384616,0.009615384615384616,0.019230769230769232
scientist_Einstein_into_Darwin,7,previous_direct_P10_curve,-0.009615384615384616,0.009615384615384616,0.019230769230769232
scientist_Einstein_into_Darwin,8,previous_direct_P10_curve,0.0,0.009615384615384616,0.009615384615384616
scientist_Einstein_into_Darwin,9,previous_direct_P10_curve,0.009615384615384616,0.019230769230769232,0.009615384615384616
scientist_Einstein_into_Darwin,10,previous_direct_P10_curve,0.009615384615384616,0.019230769230769232,0.009615384615384616
scientist_Einstein_into_Darwin,11,previous_direct_P10_curve,0.028846153846153848,0.04807692307692308,0.019230769230769232
scientist_Einstein_into_Darwin,12,previous_direct_P10_curve,0.038461538461538464,0.04807692307692308,0.009615384615384616
scientist_Einstein_into_Darwin,13,previous_direct_P10_curve,0.019230769230769232,0.038461538461538464,0.019230769230769232
scientist_Einstein_into_Darwin,14,previous_direct_P10_curve,0.028846153846153848,0.038461538461538464,0.009615384615384616
scientist_Einstein_into_Darwin,15,previous_direct_P10_curve,0.028846153846153848,0.038461538461538464,0.009615384615384616
scientist_Einstein_into_Darwin,16,previous_direct_P10_curve,0.038461538461538464,0.04807692307692308,0.009615384615384616
scientist_Einstein_into_Darwin,17,previous_direct_P10_curve,0.057692307692307696,0.07692307692307693,0.019230769230769232
scientist_Einstein_into_Darwin,18,previous_direct_P10_curve,0.0673076923076923,0.08653846153846154,0.019230769230769232
scientist_Einstein_into_Darwin,19,previous_direct_P10_curve,0.0673076923076923,0.07692307692307693,0.009615384615384623
scientist_Einstein_into_Darwin,20,previous_direct_P10_curve,0.07692307692307693,0.09615384615384616,0.019230769230769232
scientist_Einstein_into_Darwin,21,previous_direct_P10_curve,0.08653846153846154,0.09615384615384616,0.009615384615384623
scientist_Einstein_into_Darwin,22,previous_direct_P10_curve,0.11538461538461539,0.125,0.009615384615384609
scientist_Einstein_into_Darwin,23,previous_direct_P10_curve,0.27884615384615385,0.2980769230769231,0.019230769230769218
scientist_Einstein_into_Darwin,24,previous_direct_P10_curve,0.5576923076923077,0.5865384615384616,0.028846153846153855
scientist_Einstein_into_Darwin,25,previous_direct_P10_curve,0.5673076923076923,0.5769230769230769,0.009615384615384581
scientist_Einstein_into_Darwin,26,previous_direct_P10_curve,0.7115384615384616,0.7211538461538461,0.009615384615384581
scientist_Einstein_into_Darwin,27,previous_direct_P10_curve,0.7980769230769231,0.8076923076923077,0.009615384615384581
scientist_Einstein_into_Darwin,28,previous_direct_P10_curve,0.7884615384615384,0.7980769230769231,0.009615384615384692
scientist_Einstein_into_Darwin,29,previous_direct_P10_curve,0.7884615384615384,0.8076923076923077,0.019230769230769273
scientist_Einstein_into_Darwin,30,previous_direct_P10_curve,0.875,0.8942307692307693,0.019230769230769273
scientist_Einstein_into_Darwin,31,previous_direct_P10_curve,0.8942307692307693,0.9038461538461539,0.009615384615384581
scientist_Einstein_into_Darwin,32,previous_direct_P10_curve,0.8461538461538461,0.8557692307692307,0.009615384615384581
scientist_Einstein_into_Darwin,33,previous_direct_P10_curve,0.9134615384615384,0.9134615384615384,0.0
scientist_Einstein_into_Darwin,34,previous_direct_P10_curve,0.9519230769230769,0.9615384615384616,0.009615384615384692
scientist_Einstein_into_Darwin,35,previous_direct_P10_curve,1.0,1.0,0.0
scientist_Einstein_into_Newton,0,previous_P02_source_curve,0.9855072463768116,1.0,0.01449275362318836
scientist_Einstein_into_Newton,1,previous_P02_source_curve,0.9710144927536232,0.9852941176470589,0.014279624893435705
scientist_Einstein_into_Newton,2,previous_P02_source_curve,1.0,1.0,0.0
scientist_Einstein_into_Newton,3,previous_P02_source_curve,0.9855072463768116,1.0,0.01449275362318836
scientist_Einstein_into_Newton,4,previous_P02_source_curve,0.9855072463768116,1.0,0.01449275362318836
scientist_Einstein_into_Newton,5,previous_P02_source_curve,1.0,1.0,0.0
scientist_Einstein_into_Newton,6,previous_P02_source_curve,1.0,1.0147058823529411,0.014705882352941124
scientist_Einstein_into_Newton,7,previous_P02_source_curve,1.0,1.0147058823529411,0.014705882352941124
scientist_Einstein_into_Newton,8,previous_P02_source_curve,1.0,1.0147058823529411,0.014705882352941124
scientist_Einstein_into_Newton,9,previous_P02_source_curve,1.0434782608695652,1.0735294117647058,0.030051150895140655
scientist_Einstein_into_Newton,10,previous_P02_source_curve,1.0,1.0294117647058822,0.02941176470588225
scientist_Einstein_into_Newton,11,previous_P02_source_curve,1.0144927536231885,1.0294117647058822,0.014919011082693778
scientist_Einstein_into_Newton,12,previous_P02_source_curve,1.0144927536231885,1.0147058823529411,0.00021312872975265407
scientist_Einstein_into_Newton,13,previous_P02_source_curve,0.9855072463768116,1.0,0.01449275362318836
scientist_Einstein_into_Newton,14,previous_P02_source_curve,0.9710144927536232,0.9852941176470589,0.014279624893435705
scientist_Einstein_into_Newton,15,previous_P02_source_curve,0.9565217391304348,0.9852941176470589,0.028772378516624064
scientist_Einstein_into_Newton,16,previous_P02_source_curve,0.9710144927536232,1.0,0.02898550724637683
scientist_Einstein_into_Newton,17,previous_P02_source_curve,0.9565217391304348,0.9705882352941176,0.014066496163682829
scientist_Einstein_into_Newton,18,previous_P02_source_curve,0.9420289855072463,0.9558823529411765,0.013853367433930175
scientist_Einstein_into_Newton,19,previous_P02_source_curve,0.9565217391304348,0.9705882352941176,0.014066496163682829
scientist_Einstein_into_Newton,20,previous_P02_source_curve,0.9420289855072463,0.9705882352941176,0.0285592497868713
scientist_Einstein_into_Newton,21,previous_P02_source_curve,0.9420289855072463,0.9558823529411765,0.013853367433930175
