pair_id,unordered_pair_id,shard_id,donor_entity,recipient_entity,role,source_layer_s,relay_layer_t,relay_condition,source_positions,relay_positions,recipient_margin,donor_margin,intervention_margin,baseline_separation,normalized_recovery,donor_logit,recipient_logit
scientist_Einstein_into_Darwin,scientist_Darwin_Einstein,0,Einstein,Darwin,scientist,6,,source_patch_end_to_end,[2],[],-5.875,7.125,8.875,13.0,1.1346153846153846,30.875,22.0
scientist_Einstein_into_Darwin,scientist_Darwin_Einstein,0,Einstein,Darwin,scientist,7,,source_patch_end_to_end,[2],[],-5.875,7.125,8.75,13.0,1.125,30.75,22.0
scientist_Einstein_into_Darwin,scientist_Darwin_Einstein,0,Einstein,Darwin,scientist,8,,source_patch_end_to_end,[2],[],-5.875,7.125,9.625,13.0,1.1923076923076923,31.375,21.75
scientist_Einstein_into_Darwin,scientist_Darwin_Einstein,0,Einstein,Darwin,scientist,9,,source_patch_end_to_end,[2],[],-5.875,7.125,9.375,13.0,1.1730769230769231,31.875,22.5
scientist_Einstein_into_Darwin,scientist_Darwin_Einstein,0,Einstein,Darwin,scientist,10,,source_patch_end_to_end,[2],[],-5.875,7.125,9.75,13.0,1.2019230769230769,32.0,22.25
scientist_Einstein_into_Darwin,scientist_Darwin_Einstein,0,Einstein,Darwin,scientist,11,,source_patch_end_to_end,[2],[],-5.875,7.125,9.0,13.0,1.1442307692307692,31.625,22.625
scientist_Einstein_into_Darwin,scientist_Darwin_Einstein,0,Einstein,Darwin,scientist,12,,source_patch_end_to_end,[2],[],-5.875,7.125,9.0,13.0,1.1442307692307692,31.5,22.5
scientist_Einstein_into_Darwin,scientist_Darwin_Einstein,0,Einstein,Darwin,scientist,13,,source_patch_end_to_end,[2],[],-5.875,7.125,9.125,13.0,1.1538461538461537,31.625,22.5
scientist_Einstein_into_Darwin,scientist_Darwin_Einstein,0,Einstein,Darwin,scientist,14,,source_patch_end_to_end,[2],[],-5.875,7.125,8.875,13.0,1.1346153846153846,31.625,22.75
scientist_Einstein_into_Darwin,scientist_Darwin_Einstein,0,Einstein,Darwin,scientist,15,,source_patch_end_to_end,[2],[],-5.875,7.125,8.875,13.0,1.1346153846153846,31.625,22.75
