relay_condition,source_layer_s,relay_layer_t,mean_normalized_recovery,std_normalized_recovery,ci95_low_cluster_bootstrap,ci95_high_cluster_bootstrap,num_ordered_pairs,num_unordered_clusters,bootstrap_resamples,interval_note
p10_relay,0,0,0.0,0.0,0.0,0.0,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,0,1,-0.002395246937651788,0.006923084224893434,-0.005377400324630294,0.0008057304633314556,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,0,2,-0.0031173972821887377,0.009766247175771662,-0.00677732064000169,0.0009228907080073409,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,0,3,0.0029297721520084603,0.011050860734216099,-0.00014925842131724497,0.005821342545638944,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,0,4,0.0006230412008968044,0.012955050871499346,-0.0033899066091954023,0.00472184065934066,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,0,5,0.001039590539005542,0.014291946470163654,-0.0031475695309322797,0.005161199095022624,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,0,6,-0.0010876646331609565,0.013605453702383658,-0.006807530704589527,0.003959276018099547,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,0,7,0.001518030606915622,0.01720526904933181,-0.0028961780024509805,0.005656108597285068,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,0,8,-0.000846031521582992,0.02130914419360215,-0.00695219494047619,0.006318933823529412,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,0,9,0.0005084475584932664,0.025374638674156885,-0.008824786312693182,0.008550134551899279,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,0,10,0.006584837438145766,0.03187072651974002,-0.0008720774358572362,0.013520372382545205,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,0,11,0.0032465685541111615,0.040497115376414136,-0.007465244098371553,0.012771489679723193,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,0,12,0.007324523832341678,0.04002912347613107,-0.004342186708251659,0.017318583964384005,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,0,13,0.004099979312203081,0.03274457482652997,-0.0051531670705970275,0.012938029780884529,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,0,14,0.0037747946682747755,0.033309982161710945,-0.005752086997853213,0.012300410635755689,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,0,15,0.010779715498326885,0.03817735788132201,-0.0014441744366498529,0.024539412654567796,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,0,16,0.01101750497161916,0.04104166350580877,-0.0008342012190894906,0.02172945222735185,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,0,17,0.01150883831263056,0.04967221231902139,-0.0004974568953767953,0.02318472126987691,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,0,18,0.010327059995092229,0.05419972873936822,-0.0009994530405274945,0.021673268721390845,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,0,19,0.012708306481308287,0.05246753833123467,0.00349921033811972,0.0227143693356669,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,0,20,0.01399048350874577,0.05395349763550349,0.004418459530902878,0.02322792144815245,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,0,21,0.024218417313235735,0.055115930915242764,0.013099168128110596,0.03635501930151115,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,0,22,0.034390422307948774,0.06277215959504796,0.02086606813387446,0.051599238056672436,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,0,23,0.11220802064693923,0.0981659509080257,0.089757867518502,0.13659883349904167,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,0,24,0.3713900256479279,0.1209204102262991,0.3148963556604118,0.4263916531951256,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,0,25,0.37510933839909416,0.11910698352668246,0.31833137199466993,0.4279622885693088,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,0,26,0.5722105973771469,0.0967327577100249,0.5213355319781815,0.6270560206075805,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,0,27,0.6372091010863122,0.0983457807086431,0.57666014198009,0.6961623787907258,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,0,28,0.645712146217384,0.09791861715391112,0.5879899057992636,0.7046332901752858,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,0,29,0.6810823114056617,0.08116682616725149,0.6322040499234053,0.7318059512394411,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,0,30,0.7219620076013957,0.09011150814693993,0.6607013825918285,0.7775652004700552,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,0,31,0.8064045459052401,0.07017014727703916,0.7616855314241581,0.8483316984492397,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,0,32,0.811255038822072,0.05075001301302063,0.7771789922191937,0.8412393571221568,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,0,33,0.8297459702757937,0.052995637280986836,0.8024481065016368,0.8581228734448023,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,0,34,0.92676266447338,0.04214774815303598,0.9089011447824875,0.9429466814632573,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,0,35,0.9956607177065296,0.031984150588106997,0.9870936213340757,1.004468240609497,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,1,1,0.0,0.0,0.0,0.0,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,1,2,-0.000371083400017086,0.010797549530585066,-0.004421950035540299,0.003983884254968592,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,1,3,0.0003651220336546837,0.010726009177098877,-0.00414676604309152,0.004988932496754727,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,1,4,0.0009191176470588235,0.011637071642831344,0.0,0.0027573529411764703,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,1,5,0.0015153527477178702,0.013377037622862045,-0.0024925473126480276,0.005735368415592983,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,1,6,-0.0008362679541658897,0.01931089558096957,-0.009336380789202884,0.006432589610556529,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,1,7,0.0006572004863885622,0.020567698288781817,-0.005719094528837176,0.006317644257270409,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,1,8,-0.0017726676948582954,0.02342633737415288,-0.009152121880378658,0.003945220928964727,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,1,9,0.0029594144296408607,0.02403363969052464,-0.00503023827162782,0.009565867106865595,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,1,10,0.004106781924290867,0.035036515765077735,-0.00684510662090702,0.01336814073791395,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,1,11,0.0010452738796148575,0.03914257955163186,-0.009221683482328607,0.010923381324967977,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,1,12,0.009217749071155152,0.03778161970010843,-0.0010622381603228718,0.018380834982778732,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,1,13,0.006372103094390953,0.03428160235975732,-0.005845750259238311,0.016134679370518813,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,1,14,0.006776110851339886,0.03849381380830835,-0.006984100170275478,0.019178675455661646,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,1,15,0.007213421699180721,0.04100583649763448,-0.005418050120016581,0.018743307702883683,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,1,16,0.00492878492227721,0.04477748915143001,-0.006973326693469904,0.015589288642516703,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,1,17,0.007487136494099947,0.052093129180837375,-0.003964326115061409,0.01886205396558929,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,1,18,0.004932306445829161,0.057468799660743614,-0.00542900080290737,0.015011216462951353,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,1,19,0.011194554428763133,0.060471759394299336,-0.0003750241600911757,0.02246401387127637,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,1,20,0.011697122737713218,0.05496172777933656,0.0014540506189213084,0.021555797225412808,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,1,21,0.02200814468858501,0.0583871979923686,0.009851887815249885,0.03743738329107728,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,1,22,0.028462758314173036,0.06450586442674099,0.014903728608485833,0.04474340119194987,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,1,23,0.1101947018038011,0.10038309256252288,0.08641154585937219,0.13590092799385156,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,1,24,0.3673382777573135,0.1283962916543251,0.3068090979760605,0.43022131208602155,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,1,25,0.36872024982821044,0.1282257482439087,0.3020416139212095,0.4245650192591577,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,1,26,0.5722266740028679,0.10230342243383687,0.5183365096124837,0.6286650464223291,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,1,27,0.635695349033767,0.10475729789175046,0.574523035877011,0.6998134293395301,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,1,28,0.6389364025605222,0.10688978746179331,0.5735939404222891,0.7034802293639112,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,1,29,0.6743627355657277,0.08510610566345031,0.6256344535432048,0.7268869758283295,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,1,30,0.7191745644991548,0.09976378651932256,0.6558472604204721,0.7793854408430761,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,1,31,0.7988393458641273,0.07733684068493882,0.7469408130667718,0.846168525861157,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,1,32,0.813917014563867,0.05227030814805799,0.7774445502255942,0.8444571784493814,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,1,33,0.8299203098779033,0.05043966273149632,0.8061459322170782,0.8598404742650844,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,1,34,0.9287915264160349,0.041571086673059886,0.9099672042881862,0.9448675277680291,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,1,35,0.9992453612053795,0.030930955275213234,0.9870605714240825,1.00951227846908,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,2,2,0.0,0.0,0.0,0.0,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,2,3,0.0026677703393297387,0.011102301012329051,-0.0012939470660058893,0.005904234603146743,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,2,4,0.003980795549413772,0.007798896462897205,0.001669337606837607,0.006233208934639652,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,2,5,0.0016987263655462185,0.011027547706409275,-0.0023716517857142855,0.006491268382352941,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,2,6,-0.0020389345408982143,0.017667342870191165,-0.0077949411176108365,0.0026484123489703693,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,2,7,-0.0009537112949733384,0.01472027588619194,-0.007532248642162434,0.005295152433210243,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,2,8,-0.0015365756618912624,0.017224898953914543,-0.006981682803957426,0.003178153791637137,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,2,9,0.0014751759137389899,0.017398372818392446,-0.002232142857142857,0.005935506732813608,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,2,10,0.0034596681108167602,0.029583052557199892,-0.006713369737475859,0.011957499827016157,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,2,11,0.008768793953444192,0.03530913766867493,6.964119814998753e-05,0.016012613540495654,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,2,12,0.005661483344169909,0.03551167534673036,-0.004256325543469833,0.015019272451471773,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,2,13,0.009311119245723282,0.028745519400383317,-0.0011464161226353367,0.019011614604775778,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,2,14,0.009301285100969003,0.027380468397867553,0.000350389779447367,0.01791424500932228,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,2,15,0.010904186383701745,0.027389662631021414,0.002404779260842268,0.019331540883760816,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,2,16,0.007717224499589125,0.03896599541573518,-0.0037853503861663656,0.01823281179234999,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,2,17,0.011087351125248977,0.04211371906432713,-0.0016104040966039668,0.024287411580630393,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,2,18,0.011060740380283067,0.048732200157956165,-0.0013945249591464574,0.02289153637168231,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,2,19,0.009852616929846679,0.04799983413991176,-0.001877274898299118,0.023082879238862507,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,2,20,0.010734152931643134,0.04724391824030629,-0.00031786901444315325,0.024159912438665485,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,2,21,0.021774998545512396,0.04987211952652383,0.007976886702680631,0.03709279263025211,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,2,22,0.030841228214511598,0.05228841091321314,0.015219015739584958,0.04873119149019856,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,2,23,0.10832343045872461,0.09453671244032519,0.07754130569153239,0.14316453155226214,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,2,24,0.3620584695423955,0.12275597763242142,0.2990800590516932,0.4244538284031155,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,2,25,0.36924089980616764,0.11927503059232589,0.30382637593812234,0.43133921742896364,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,2,26,0.564083419256783,0.10316683953663852,0.5050550517582918,0.6282046017075177,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,2,27,0.6297593653939757,0.10300356160378742,0.5677233430523467,0.691577626134903,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,2,28,0.6344050482692478,0.10500493423324207,0.5718207945484873,0.6983961882696177,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,2,29,0.6746949477542233,0.08371192472422202,0.6253108593211048,0.7240794609335297,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,2,30,0.7163969265181225,0.100159349230079,0.6521101656713227,0.7810748113076483,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,2,31,0.7984950830761208,0.07578765367244554,0.7485823965437272,0.8450699461921971,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,2,32,0.809619044869154,0.05201647085483216,0.7747937993168089,0.8397368676368734,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,2,33,0.8295795686134488,0.05145341817764565,0.805097374659829,0.8602328964782193,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,2,34,0.9278086648158419,0.04566563924070372,0.9078435527746035,0.9455104659172052,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,2,35,0.9960147720947353,0.03291318926093777,0.9843127154708038,1.006223476469915,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,3,3,0.0,0.0,0.0,0.0,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,3,4,0.0017735244431201689,0.010107682307023358,-0.0018386788706419791,0.00582211954908624,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,3,5,0.0013730517307324538,0.008869859115346858,-0.0021462912087912085,0.004761189331501825,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,3,6,0.0019411165079427,0.014717248668851044,-0.005587758691216871,0.009203393025189188,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,3,7,0.0010967828637865405,0.010474100688664705,-0.0033959096459096456,0.005664099323623679,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,3,8,0.0012488333735177731,0.009252559234588374,-0.0033145104870367587,0.005326238731320455,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,3,9,0.0020347411921982266,0.01697954665589951,-0.0050288479774922784,0.008527525617715418,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,3,10,0.007514489641551069,0.02107263092024955,0.004744855264598729,0.010048278056249024,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,3,11,0.007621847300207674,0.03445257241108931,-0.0018029234387480825,0.014449628895362674,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,3,12,0.007198550978473852,0.033411613005259515,1.619036174096059e-05,0.01209714559461222,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,3,13,0.011196699198858382,0.029718644825186578,0.004259736470848286,0.01664152262483722,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,3,14,0.007325308895942343,0.030509702425221014,-0.0003795438102296624,0.013433127405844464,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,3,15,0.012085922593786644,0.03141684214958916,0.006406979107748869,0.017534175621580984,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,3,16,0.008196983710965984,0.04231645141942161,-0.00012103980688447897,0.014974069309056709,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,3,17,0.007611565272021371,0.050866136590514026,-0.004221975386640067,0.01703121629247357,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,3,18,0.010708693016890692,0.05115829677614031,-0.0008660045583220029,0.021028913697931386,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,3,19,0.011752029021164196,0.05253076794667541,0.0014103243684808406,0.021762444108466245,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,3,20,0.008480842235127569,0.053397610945818644,-0.0023013915861437415,0.018860480594365653,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,3,21,0.02011463888882921,0.058330762058749715,0.006789231825230917,0.03225535254608699,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,3,22,0.027759140494366067,0.06183476711509469,0.011035668471872465,0.042730837567844175,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,3,23,0.10646723926429813,0.09384938283267077,0.07753378872722559,0.13741124131352897,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,3,24,0.35505322802547484,0.11515531425951611,0.29178883692900237,0.4152748170140447,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,3,25,0.3624911090272345,0.11005021969224321,0.30586857038488474,0.4201183806649597,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,3,26,0.5582497992442506,0.0999193479959192,0.5027144509084404,0.6178019708756607,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,3,27,0.6297950256571968,0.10200069172858121,0.5704668085182791,0.6875162494221796,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,3,28,0.6312425232198996,0.10652944187782534,0.5743917158209437,0.6922175764710425,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,3,29,0.6705905100349144,0.08623327667564294,0.6158730180701799,0.7213633632557661,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,3,30,0.711551792845639,0.09413671570803012,0.6534692237941734,0.7672089005114645,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,3,31,0.7954801195614267,0.07839849679500883,0.7439381116359091,0.8417835667776145,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,3,32,0.8099332596035496,0.058613014060617356,0.7696364657093236,0.8430941188581449,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,3,33,0.8334527960834992,0.05420347753054668,0.8084625378366328,0.8655249101475433,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,3,34,0.935641926325574,0.05357614647361856,0.9131316429930766,0.9586813140375513,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,3,35,0.9979930909603183,0.041406400246209625,0.9856637058369021,1.0098641855520012,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,4,4,0.0,0.0,0.0,0.0,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,4,5,0.0034503805761742553,0.007553881907568869,-0.0004631548408488062,0.007695205223467389,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,4,6,0.0010777047197083963,0.007735827108871504,-0.0020105698529411763,0.0036411199095022625,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,4,7,0.004121285450519731,0.009077387259561991,-0.0002348585322723253,0.008155906593406594,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,4,8,0.0013835717753060551,0.01026559355875871,-0.0019709696433834363,0.0046713396897220425,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,4,9,0.00620648649564675,0.018136904595631734,-0.000801968820933546,0.01357111370558764,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,4,10,0.00934844638129825,0.02068166104396604,0.005277502875552672,0.013460982539705752,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,4,11,0.009071379920506014,0.033766292928316906,-0.0006852290315647426,0.016958063345820257,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,4,12,0.009172774668374588,0.03305739305046501,0.0004928760182327059,0.017379693644634306,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,4,13,0.012133617953982004,0.029250630622419553,0.005209847334504646,0.02060713107358327,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,4,14,0.00943575745358784,0.028913564632278545,0.001975708146646893,0.016539610834594105,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,4,15,0.013915166416740602,0.03195713052953805,0.006943842205869969,0.02076553983792312,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,4,16,0.008889969238510334,0.04547079490188696,-0.001873527925759164,0.018214106755277407,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,4,17,0.007653677446152366,0.051663663341374594,-0.007173335257811219,0.020514536958323004,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,4,18,0.011647099228734404,0.05701622958486888,-0.002969186127147588,0.024526687011384295,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,4,19,0.013167178414254766,0.053941257253253966,0.0007448722782245641,0.025084379513499386,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,4,20,0.013014622411101583,0.05388488166446114,-0.0014283743388804613,0.025882398388668872,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,4,21,0.021896607202237683,0.06138495499044922,0.003946900118841466,0.04098992477261988,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,4,22,0.027585457768530004,0.06749076055478667,0.006739453559385735,0.04707775926651949,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,4,23,0.10813957938025646,0.0992681501658573,0.07306986055985723,0.14203274495038978,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,4,24,0.35811510183676365,0.11308003531901474,0.29818029043513955,0.4169179121718903,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,4,25,0.35825055615268064,0.1102407134729631,0.30237968985671193,0.4133734752627102,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,4,26,0.5599542916208873,0.09740098514823149,0.5072222965224994,0.6189414630686612,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,4,27,0.625888746633651,0.09812911324602999,0.5708470948475545,0.6776832219862658,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,4,28,0.6281070162359216,0.10098157108401967,0.5689150027915476,0.6883617431980711,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,4,29,0.6698169468976963,0.08597694329805464,0.6180053807802856,0.7190715018823407,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,4,30,0.7086433568462566,0.09034465985259886,0.6543799500624742,0.7642702792930772,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,4,31,0.7926090683076091,0.07595734409288728,0.7468246217335406,0.8325669547534027,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,4,32,0.809578909151865,0.059303795171079775,0.7707601648083793,0.841863089072515,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,4,33,0.8349018367313848,0.05561680831019758,0.8123608962296369,0.8672371432014531,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,4,34,0.9387903947413617,0.057681267568423754,0.9152164493522209,0.9626945280782101,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,4,35,0.9968873015599332,0.045769720119909936,0.9823545660579315,1.0112224663399358,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,5,5,0.0,0.0,0.0,0.0,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,5,6,0.0006009615384615385,0.007346296094522397,0.0,0.0018028846153846155,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,5,7,0.0026978605003941643,0.008617109895529078,-0.001108510649200984,0.006075576614257069,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,5,8,-0.0011888068528693528,0.012610549730038707,-0.006631324404761905,0.002996461004273504,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,5,9,0.005455004011627501,0.013393044661719592,-7.58385250651982e-05,0.011112991883500388,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,5,10,0.006677479168339542,0.019666375407609356,0.000362369489821791,0.012216165466887835,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,5,11,0.00806422176601964,0.03603304599340364,-0.0014170529188032566,0.016191651930818025,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,5,12,0.007746065657422354,0.03255534304382476,-0.001054558744295132,0.015581642301966483,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,5,13,0.009985516620074948,0.027463787491170157,0.004859956212938821,0.015279862506141242,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,5,14,0.012921503220268006,0.031076192933943855,0.0045809770480289514,0.020511254395297777,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,5,15,0.014332669131703314,0.02920788873963913,0.008130013353619174,0.019057293590554757,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,5,16,0.013200226995459268,0.04394358543144612,0.0006948717884726269,0.025482543767073394,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,5,17,0.008636567079127572,0.0507877140969285,-0.005370961940557704,0.02158503705559524,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,5,18,0.0111010565039695,0.05452247591111729,-0.003098030353830303,0.025880870176596266,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
